tweet_id,tweet_text,fecha_creacion,num_likes,num_retweets,idioma_original,usuario,texto_limpio,idioma_confirmado,longitud_texto,es_retweet,num_hashtags,num_exclamaciones,contiene_ayuda
914326467315666946,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:09:51+00:00,0,639,en,zodiaches,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914326468330708992,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,2017-10-01 03:09:52+00:00,0,122,en,susan_cotner,rt anti trump chef feeds thousands in puerto rico after hurricane maria,en,71,1,0,0,0
914326480720744448,Josh Norman Pledges to Send $100K to Puerto Rico for Hurricane Maria Relief https://t.co/fGidw44tlx,2017-10-01 03:09:55+00:00,0,0,en,MySport101,josh norman pledges to send k to puerto rico for hurricane maria relief,en,71,0,0,0,0
914326500295495680,RT @CNN: More than 95% of customers are without regular electricity service in Puerto Rico 10 days after Hurricane Maria hit https://t.co/8…,2017-10-01 03:09:59+00:00,0,601,en,nan_einhorn,rt more than of customers are without regular electricity service in puerto rico days after hurricane maria hit,en,111,1,0,0,0
914326501134422017,RT @williamlegate: @TalbertSwan @TaIbertSwan @realDonaldTrump It's reprehensible that Trump's Department of Homeland Security called the Pu…,2017-10-01 03:09:59+00:00,0,9,en,Rhondahall007,rt it s reprehensible that trump s department of homeland security called the pu,en,80,1,0,0,0
914326506637324288,"RT @HillaryClinton: President Trump, Sec. Mattis, and DOD should send the Navy, including the USNS Comfort, to Puerto Rico now. These are A…",2017-10-01 03:10:01+00:00,0,89163,en,jdennis247,rt president trump sec mattis and dod should send the navy including the usns comfort to puerto rico now these are a,en,116,1,0,0,0
914326518532276224,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:10:04+00:00,0,4585,en,LoveColumnist,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914326529164890112,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 03:10:06+00:00,0,3525,en,VirginiaVMW,rt we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,en,122,1,0,0,1
914326531920429056,"RT @RedNationRising: Puerto Rican truck driver union is on strike refusing to deliver federal aid, demanding higher wages. President Trump…",2017-10-01 03:10:07+00:00,0,275,en,melendezlena1,rt puerto rican truck driver union is on strike refusing to deliver federal aid demanding higher wages president trump,en,118,1,0,0,0
914326540422451200,A pair of #HurricaneMaria related readouts just issued by @WhiteHouse. https://t.co/GoeSahsO3j,2017-10-01 03:10:09+00:00,12,9,en,W7VOA,a pair of hurricanemaria related readouts just issued by,en,56,0,1,0,0
914326547082960897,RT @s_webber: Great to see @Teamsters stepping up to help solve the logistical challenge 🇵🇷🇺🇸#UnionStrong https://t.co/kdbn2QJV0F,2017-10-01 03:10:10+00:00,0,16,en,jennylbird,rt great to see stepping up to help solve the logistical challenge puerto rico united states unionstrong,en,104,1,1,0,1
914326562232786945,Donald Trump Blames Puerto Ricans for Not Being Able 'to Get Their Workers to Help' After Hurricane Maria | #Trump #RTGWorld,2017-10-01 03:10:14+00:00,0,0,en,RTGWorld,donald trump blames puerto ricans for not being able to get their workers to help after hurricane maria trump rtgworld,en,118,0,2,0,1
914326605325115392,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:10:24+00:00,0,4585,en,Christy03437707,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914326609221554176,RT @ReutersTV: A reporter's first look at San Juan since Hurricane Maria https://t.co/4SoSDDYPXw https://t.co/HhFHD12SQk,2017-10-01 03:10:25+00:00,0,3,en,Colarusso42,rt a reporter s first look at san juan since hurricane maria,en,60,1,0,0,0
914326614086963200,RT @NHC_Atlantic: Post-Tropical Cyclone #Maria Advisory 59: Maria Now an Extratropical Low. This is the Last Advisory. https://t.co/VqHn0uj…,2017-10-01 03:10:26+00:00,0,60,en,stormaxou,rt post tropical cyclone maria advisory maria now an extratropical low this is the last advisory,en,96,1,1,0,0
914326621536100352,"Trump basically blamed Puerto Rico for the devastation from Hurricane Maria https://t.co/UKknTi00rK
blamed-puerto-rico- and who caused this",2017-10-01 03:10:28+00:00,0,0,en,JoseMariani1,trump basically blamed puerto rico for the devastation from hurricane maria blamed puerto rico and who caused this,en,114,0,0,0,0
914326622345478144,"RT @CCCINNC: @ChuckNASCAR @realDonaldTrump TY! On behalf of those actually helping! 
Not that the Mayor of San Juan is recognizing their ef…",2017-10-01 03:10:28+00:00,0,7,en,UsaKathydavis,rt ty on behalf of those actually helping not that the mayor of san juan is recognizing their ef,en,96,1,0,2,1
914326624652447745,"Teamsters organize truckers to move supplies in Puerto Rico

https://t.co/PgNhuNWUif ..while 45th golfs!",2017-10-01 03:10:29+00:00,0,0,en,Supernalwings,teamsters organize truckers to move supplies in puerto rico while th golfs,en,74,0,0,1,0
914326631019360259,"#Beyoncé is donating proceeds from the new ""Mi Gente"" remix to Hurricane Maria relief efforts!

#PuertoRico #PRsTRONG #HurricaneMaria https://t.co/VXNcbVNE96",2017-10-01 03:10:30+00:00,0,0,en,abytorresjr,beyoncé is donating proceeds from the new mi gente remix to hurricane maria relief efforts puertorico prstrong hurricanemaria,en,125,0,4,1,0
914326645628059648,RT @SavetheChildren: #HurricaneMaria left massive devastation in #PuertoRico &amp; #DominicanRepublic. Help provide urgent aid for children. ht…,2017-10-01 03:10:34+00:00,0,641,en,MEOWMAKEUPGLAM,rt hurricanemaria left massive devastation in puertorico amp dominicanrepublic help provide urgent aid for children ht,en,118,1,3,0,1
914326652699774977,RT @sandboxx: U.S. Marines with the 26th Marine Expeditionary Unit assisting with relief efforts in the aftermath of Hurricane Maria. https…,2017-10-01 03:10:36+00:00,0,31,en,elkhorninn,rt u s marines with the th marine expeditionary unit assisting with relief efforts in the aftermath of hurricane maria,en,118,1,0,0,0
914326659658141696,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:10:37+00:00,0,639,en,YahirBlack5H,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914326663416164352,@SenatorMenendez Here are the facts regarding support provided to PuertoRico! Libs and MSM will ignore the inconvenient truth!https://t.co/hQZYYYm1sh,2017-10-01 03:10:38+00:00,0,0,en,ggary59,here are the facts regarding support provided to puertorico libs and msm will ignore the inconvenient truth,en,107,0,0,2,0
914326677865549824,RT @fema: It’s been 10 days since #Maria made landfall in the USVI &amp; Puerto Rico. Track progress made so far on our timeline: https://t.co/…,2017-10-01 03:10:42+00:00,0,1550,en,DarrenStrazek,rt it s been days since maria made landfall in the usvi amp puerto rico track progress made so far on our timeline,en,114,1,1,0,0
914326682374430720,"RT @haibon_jared: While Puerto Rico was dealing with the aftermath of the hurricane, Trump tweeted 13 times about the NFL from his golf clu…",2017-10-01 03:10:43+00:00,0,20,en,jojo_mom,rt while puerto rico was dealing with the aftermath of the hurricane trump tweeted times about the nfl from his golf clu,en,120,1,0,0,0
914326694877712384,RT @USNationalGuard: RT @DeptofDefense: #Military in #PuertoRico will remain until all needs are met: https://t.co/sFYPRCjldi #HurricaneMar…,2017-10-01 03:10:46+00:00,0,738,en,flipwilson59,rt rt military in puertorico will remain until all needs are met hurricanemar,en,77,1,3,0,0
914326704671379456,RT @PressSec: Thankful for our great military working 24/7 to save American lives in Puerto Rico and the Virgin Islands https://t.co/dFzCva…,2017-10-01 03:10:48+00:00,0,1357,en,sahgma,rt thankful for our great military working to save american lives in puerto rico and the virgin islands,en,103,1,0,0,0
914326707250835456,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…",2017-10-01 03:10:49+00:00,0,4640,en,Ddbush07,rt crews worked together with the and members of local police fire and government to distribut,en,94,1,3,0,0
914326761210556416,RT @PRFAA: Help those affected by #HurricaneMaria and support the rebuilding of Puerto Rico by donating to https://t.co/1fG64M0Qk5 #UnitedF…,2017-10-01 03:11:01+00:00,0,401,en,SongMagick,rt help those affected by hurricanemaria and support the rebuilding of puerto rico by donating to unitedf,en,105,1,2,0,1
914326765354590208,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,2017-10-01 03:11:02+00:00,0,1584,en,JONEEFRY,rt u s customs and border protection air and marine operations delivering supplies supporting response efforts in puerto rico,en,125,1,0,0,0
914326783201292288,RT @W7VOA: A pair of #HurricaneMaria related readouts just issued by @WhiteHouse. https://t.co/GoeSahsO3j,2017-10-01 03:11:07+00:00,0,9,en,AnthnyMazzeo,rt a pair of hurricanemaria related readouts just issued by,en,59,1,1,0,0
914326808224518145,"RT @funder: No water, no food, and no help.  #PuertoRicoRelief https://t.co/OBYN0WgAv2",2017-10-01 03:11:13+00:00,0,243,en,dgilbreath22,rt no water no food and no help puertoricorelief,en,48,1,1,0,1
914326808518123520,"RT @DTrumpPoll: In the aftermath of #HurricaneMaria, who do you think has shown greater leadership skills, @realDonaldTrump or the #MayorOf…",2017-10-01 03:11:13+00:00,0,239,en,LarrySc24132120,rt in the aftermath of hurricanemaria who do you think has shown greater leadership skills or the mayorof,en,105,1,2,0,0
914326812678922241,"RT @brianklaas: Imagine your home is flooded, you've lost power, you don't know if it'll get better, and you see the President is busy unin…",2017-10-01 03:11:14+00:00,0,29439,en,Blotz_,rt imagine your home is flooded you ve lost power you don t know if it ll get better and you see the president is busy unin,en,123,1,0,0,0
914326814708965376,RT @foodandwine: How @ChefJoseAndres is helping feed victims of Hurricane Maria: https://t.co/P137uG8n77 #ChefsForPuertoRico https://t.co/s…,2017-10-01 03:11:14+00:00,0,59,en,KPInspire,rt how is helping feed victims of hurricane maria chefsforpuertorico,en,68,1,1,0,1
914326833566322688,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:11:19+00:00,0,207,en,rowast,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914326842601086977,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:11:21+00:00,0,207,en,Jersey_Craig,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914326847776796673,"RT @FoxNews: Curt Schilling in Puerto Rico: Trump Provided Speedy Relief, But Execution on the Ground 'Horrifying' https://t.co/BPGRD5lcAl",2017-10-01 03:11:22+00:00,0,339,en,jaford57,rt curt schilling in puerto rico trump provided speedy relief but execution on the ground horrifying,en,100,1,0,0,0
914326849773359104,"RT @Paul_The_Wxguru: $40,000 &amp; doing great things in #turksandcaicos ! Please consider giving! #maria #relieffund #irma #hurricane  https:/…",2017-10-01 03:11:23+00:00,0,1,en,TCI_News,rt amp doing great things in turksandcaicos please consider giving maria relieffund irma hurricane,en,98,1,5,2,0
914326850729644034,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,2017-10-01 03:11:23+00:00,0,122,en,LindaLarsonKemp,rt anti trump chef feeds thousands in puerto rico after hurricane maria,en,71,1,0,0,0
914326857503399937,"Millions affected by disasters like #HurricaneMaria + #Irma. @JY_LeDrian, @angealfa,@margotwallstrom will you pledge funds to rebuild lives?",2017-10-01 03:11:24+00:00,0,0,en,ByrnesAnneMarie,millions affected by disasters like hurricanemaria irma will you pledge funds to rebuild lives,en,94,0,2,0,0
914326860732829696,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:11:25+00:00,0,4585,en,jedstarkmiller,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914326867389403136,RT @peaceisactive: Before Going Golfing... Trump Lashes Out At Mayor Of San Juan... Who Is Living In A Shelter After Her Home Was Destroyed…,2017-10-01 03:11:27+00:00,0,1246,en,JackiSuzieq,rt before going golfing trump lashes out at mayor of san juan who is living in a shelter after her home was destroyed,en,117,1,0,0,0
914326868937060357,Puerto Ricans fire back at Trump for critical tweets @CNN https://t.co/vPjSOlPhN7 FEMA arrived 9 days after #HurricaneMaria,2017-10-01 03:11:27+00:00,0,0,en,Al_Czarnecki,puerto ricans fire back at trump for critical tweets fema arrived days after hurricanemaria,en,91,0,1,0,0
914326874712608768,Live Updates: PETA Is in Puerto Rico in Wake of Hurricane Maria https://t.co/oeNRkKZgjs,2017-10-01 03:11:28+00:00,0,0,en,vegansikh,live updates peta is in puerto rico in wake of hurricane maria,en,62,0,0,0,0
914326883558359040,"RT @derekahunter: A star is born.

The media is so predictable. https://t.co/fsQHbZTWv6",2017-10-01 03:11:31+00:00,0,63,en,Political_Rott,rt a star is born the media is so predictable,en,45,1,0,0,0
914326887291162624,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:11:31+00:00,0,207,en,juncti0n8,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914326894732029952,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:11:33+00:00,0,639,en,feministjoohyun,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914326897592381440,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,2017-10-01 03:11:34+00:00,0,1583,en,MichaelSrTweets,rt u s customs and border protection air and marine operations delivering supplies supporting response efforts in puerto rico,en,125,1,0,0,0
914326906677481473,The latest The 90.1 Hope FM Daily! https://t.co/3Sy1V2gqFF Thanks to @MagnaAcademy @RonnyAllan1 @TobyPestridge #socialmedia #hurricanemaria,2017-10-01 03:11:36+00:00,0,0,en,HopeFM,the latest the hope fm daily thanks to socialmedia hurricanemaria,en,65,0,2,1,0
914326922200567809,SIGN THE PETITION: Lift shipping restrictions indefinitely to help Puerto Rico recover from Hurricane Maria. https://t.co/M34d4C2x5P,2017-10-01 03:11:40+00:00,0,0,en,davidga1674p,sign the petition lift shipping restrictions indefinitely to help puerto rico recover from hurricane maria,en,106,0,0,0,1
914326926222819335,RT @LoganHFanClub: Puerto Rico and other Caribbean islands are going through some devastating times. Please donate if you can: https://t.co…,2017-10-01 03:11:41+00:00,0,3,en,misspeaknow,rt puerto rico and other caribbean islands are going through some devastating times please donate if you can,en,108,1,0,0,0
914326932333854720,"RT @CCCINNC: @ihatematt @robbystarbuck @HouseCracka em San Juan Mayor @CarmenYulinCruz, 3 times arrested @RepGutierrez bash @POTUS #Hurrica…",2017-10-01 03:11:42+00:00,0,3,en,softhartzz,rt em san juan mayor times arrested bash hurrica,en,48,1,1,0,0
914326937195204608,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:11:43+00:00,0,207,en,carlosodj,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914326938503798784,Such a great article written by a talented writer. Great job @GabbyGuerard. #prayersforpuertorico https://t.co/XLMCjJ9xLs,2017-10-01 03:11:44+00:00,3,1,en,Ginisi_3,such a great article written by a talented writer great job prayersforpuertorico,en,80,0,1,0,0
914326941095780352,"RT @YEARSofLIVING: Hurricane Maria has left Puerto Rico in ruins, and climate change is setting the stage for storms more like it. #Climate…",2017-10-01 03:11:44+00:00,0,1156,en,LuciBaron,rt hurricane maria has left puerto rico in ruins and climate change is setting the stage for storms more like it climate,en,120,1,1,0,0
914326953519403009,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 03:11:47+00:00,0,3525,en,AnnH1958,rt we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,en,122,1,0,0,1
914326956413464576,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:11:48+00:00,0,207,en,JenJamesBeauty,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914326968258252800,RT @AntonioParis: Hurricane Maria destroyed my hometown in Puerto Rico. Please help me send food &amp; water to Utuado. Donate at: https://t.co…,2017-10-01 03:11:51+00:00,0,1698,en,Lalilliam,rt hurricane maria destroyed my hometown in puerto rico please help me send food amp water to utuado donate at,en,110,1,0,0,1
914326974201556992,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:11:52+00:00,0,207,en,_plaidcat_,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914326978207014912,@realDonaldTrump why don't you take a look this bus not a water hazard on 13 FFS https://t.co/4DPbEOEeMX https://t.co/9lCohY5CPe,2017-10-01 03:11:53+00:00,0,0,en,MerlinofCanada,why don t you take a look this bus not a water hazard on ffs,en,60,0,0,0,1
914326981931618305,The media are trying to smear Trump in the wake of Hurricane Maria the same way they did with GWB after Katrina. https://t.co/IBUDsS1Oxq,2017-10-01 03:11:54+00:00,0,0,en,FlyingDutch0116,the media are trying to smear trump in the wake of hurricane maria the same way they did with gwb after katrina,en,111,0,0,0,0
914326984959725568,"RT @BBCocoBear: .@realDonaldTrump - Retweet this. Do something compassionate today instead of bitching about the NFL and ""rude"" mayors. htt…",2017-10-01 03:11:55+00:00,0,6,en,AvaHarlow,rt retweet this do something compassionate today instead of bitching about the nfl and rude mayors htt,en,102,1,0,0,0
914326986520227841,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:11:55+00:00,0,207,en,gildedbat,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914326986620682240,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:11:55+00:00,0,4585,en,curtiszlive,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914326987703021568,"RT @cnnsport: She reached her $25,000 target.

Now Monica Puig has raised nearly $100,000 for Puerto Rico after Hurricane Maria. https://t.…",2017-10-01 03:11:55+00:00,0,267,en,4evrstardancer,rt she reached her target now monica puig has raised nearly for puerto rico after hurricane maria,en,97,1,0,0,0
914326993952313344,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:11:57+00:00,0,207,en,Bezi101,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914327047312478208,RT @s_webber: Great to see @Teamsters stepping up to help solve the logistical challenge 🇵🇷🇺🇸#UnionStrong https://t.co/kdbn2QJV0F,2017-10-01 03:12:10+00:00,0,16,en,SBazat,rt great to see stepping up to help solve the logistical challenge puerto rico united states unionstrong,en,104,1,1,0,1
914327065163317249,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:12:14+00:00,0,4586,en,callmesasharay,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914327068216832000,RT @W7VOA: A pair of #HurricaneMaria related readouts just issued by @WhiteHouse. https://t.co/GoeSahsO3j,2017-10-01 03:12:15+00:00,0,9,en,JenWoodruff79,rt a pair of hurricanemaria related readouts just issued by,en,59,1,1,0,0
914327070511177728,"RT @LOLGOP: Just another Puerto Rican who wants everything done for them, according to Trump. https://t.co/9QbyeLs35o",2017-10-01 03:12:15+00:00,0,965,en,Camirv19,rt just another puerto rican who wants everything done for them according to trump,en,82,1,0,0,0
914327072746721281,"RT @StevenTDennis: Parents not getting enough water for their babies in Puerto Rico. 
Hurricane Maria hit 9 days ago. https://t.co/CTRdHrsG…",2017-10-01 03:12:16+00:00,0,1952,en,dhambrick63,rt parents not getting enough water for their babies in puerto rico hurricane maria hit days ago,en,96,1,0,0,1
914327076521439233,"""...these on-air yelling matches waste valuable screen time that could be spent showing viewers what is actually happening in Puerto Rico."" https://t.co/qpWVPDlItJ",2017-10-01 03:12:17+00:00,2,0,en,ShastaKM,these on air yelling matches waste valuable screen time that could be spent showing viewers what is actually happening in puerto rico,en,133,0,0,0,0
914327076932608000,RT @W7VOA: A pair of #HurricaneMaria related readouts just issued by @WhiteHouse. https://t.co/GoeSahsO3j,2017-10-01 03:12:17+00:00,0,9,en,trolltrip,rt a pair of hurricanemaria related readouts just issued by,en,59,1,1,0,0
914327083542876160,🇵🇷 #PuertoRico Surgeon says if you're sick and can afford to abandon the Island. He is performing operations wading in water #HurricaneMaria https://t.co/9oikMakgZc,2017-10-01 03:12:18+00:00,0,0,en,_Christianna_,puerto rico puertorico surgeon says if you re sick and can afford to abandon the island he is performing operations wading in water hurricanemaria,en,146,0,2,0,1
914327114140102656,RT @kikehndez: 100% of the profits are going to those directly affected by Hurricane Maria in PR! 🙏🏼🇵🇷 https://t.co/Pugcqify64 https://t.co…,2017-10-01 03:12:26+00:00,0,319,en,EightyThreeKid,rt of the profits are going to those directly affected by hurricane maria in pr folded hands medium light skin tone puerto rico,en,127,1,0,1,0
914327115788701698,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:12:26+00:00,0,4586,en,Shinlogos666,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914327137557127168,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:12:31+00:00,0,639,en,malcolmlovesrih,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914327144427384832,RT @KingDemic: My country Dominica was obliterated by Hurricane Maria! Please we need your help! https://t.co/9B5xoTPZxq,2017-10-01 03:12:33+00:00,0,1078,en,normanishook,rt my country dominica was obliterated by hurricane maria please we need your help,en,82,1,0,2,1
914327150433619968,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 03:12:34+00:00,0,207,en,Kirkiesgirl1,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914327162215391240,"RT @savvymom59: Hurricane Maria’s death toll in Puerto Rico is higher than official count, experts say https://t.co/vtlTcfJRfS",2017-10-01 03:12:37+00:00,0,14,en,moniquedhooghe,rt hurricane maria s death toll in puerto rico is higher than official count experts say,en,88,1,0,0,0
914327168066273285,RT @peaceisactive: Before Going Golfing... Trump Lashes Out At Mayor Of San Juan... Who Is Living In A Shelter After Her Home Was Destroyed…,2017-10-01 03:12:38+00:00,0,1248,en,RedLightening,rt before going golfing trump lashes out at mayor of san juan who is living in a shelter after her home was destroyed,en,117,1,0,0,0
914327178208215040,"We need your support for Puerto Rico and VI hurricane victims of Maria. Tomorrow October 1,  at the Hispanic Heritage Festival in Ybor City",2017-10-01 03:12:41+00:00,0,0,en,Nileb17,we need your support for puerto rico and vi hurricane victims of maria tomorrow october at the hispanic heritage festival in ybor city,en,134,0,0,0,0
914327181471383553,Donald Trump Blames Puerto Ricans for Not Being Able &amp;apos;to Get Their Workers to Help&amp;apos; After Hurricane Maria https://t.co/TZRAitkdDC,2017-10-01 03:12:42+00:00,0,0,en,SoftMediaClub,donald trump blames puerto ricans for not being able amp apos to get their workers to help amp apos after hurricane maria,en,121,0,0,0,1
914327183828463616,RT @CNN: More than 95% of customers are without regular electricity service in Puerto Rico 10 days after Hurricane Maria hit https://t.co/8…,2017-10-01 03:12:42+00:00,0,601,en,aeroroldy,rt more than of customers are without regular electricity service in puerto rico days after hurricane maria hit,en,111,1,0,0,0
914327211674566656,RT @danpfeiffer: Here's a list of verified GoFundMe campaigns for victims of Hurricane Maria: https://t.co/KgqjyTEjdL,2017-10-01 03:12:49+00:00,0,888,en,peteholtermann,rt here s a list of verified gofundme campaigns for victims of hurricane maria,en,78,1,0,0,0
914327226731995136,"Thanks to Curt for clearing the air now @REALDONALDTRUMP send in the military since the libs there can't do it.

https://t.co/KXAEOp9dI2",2017-10-01 03:12:52+00:00,0,1,en,12Bravo20Dave,thanks to curt for clearing the air now send in the military since the libs there can t do it,en,93,0,0,0,0
914327233896042497,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:12:54+00:00,0,639,en,xnotmylegalx,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914327238572740608,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,2017-10-01 03:12:55+00:00,0,1583,en,ladymax101,rt u s customs and border protection air and marine operations delivering supplies supporting response efforts in puerto rico,en,125,1,0,0,0
914327263721619456,US Virgin Islands in ruins from Hurricane Maria https://t.co/nu77mVurmS,2017-10-01 03:13:01+00:00,0,0,en,ClimateC911,us virgin islands in ruins from hurricane maria,en,47,0,0,0,0
914327270210330625,RT @SalHernandez: Trump did hold a meeting at his golf club w Cabinet officials but the gathering was to discuss his new refugee travel ban…,2017-10-01 03:13:03+00:00,0,17,en,elcerve0,rt trump did hold a meeting at his golf club w cabinet officials but the gathering was to discuss his new refugee travel ban,en,124,1,0,0,0
914327298098200577,"RT @NASAHurricane: Atlantic- Tropical Storm Maria, Lee, and 2 developing systems today
https://t.co/G8n6Qqf58q https://t.co/eUuuF54NSX",2017-10-01 03:13:09+00:00,0,25,en,BigUniverse2691,rt atlantic tropical storm maria lee and developing systems today,en,65,1,0,0,0
914327300891652097,"RT @lynnroebuck: #PuertoRico’s Power Woes Are Decades in the Making 

#PREPA #HurricaneMaria #SANJUAN https://t.co/hOS3ebchUU",2017-10-01 03:13:10+00:00,0,4,en,evelyn_99g,rt puertorico s power woes are decades in the making prepa hurricanemaria sanjuan,en,81,1,4,0,0
914327307212476417,"RT @ABC: Along with Puerto Rico, Hurricane Maria left U.S. Virgin Islands in ruins after it swept through Caribbean last week https://t.co/…",2017-10-01 03:13:12+00:00,0,452,en,DFowier,rt along with puerto rico hurricane maria left u s virgin islands in ruins after it swept through caribbean last week,en,117,1,0,0,0
914327311100416000,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:13:13+00:00,0,4586,en,SpinozaGideon,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
