tweet_id	class_label
800216011190333440	not_humanitarian
798304249956270080	rescue_volunteering_or_donation_effort
797906492787597312	infrastructure_and_utility_damage
798004400870412288	infrastructure_and_utility_damage
797839578635726849	displaced_people_and_evacuations
797899141682589697	sympathy_and_support
797825176960253956	caution_and_advice
797903775084081152	sympathy_and_support
797981893245341696	infrastructure_and_utility_damage
771522625503834112	infrastructure_and_utility_damage
797801452341116932	caution_and_advice
797967011917623297	other_relevant_information
798863128469512192	rescue_volunteering_or_donation_effort
798061479186427905	sympathy_and_support
797929587577524224	sympathy_and_support
797850405631913984	caution_and_advice
771450301224222720	sympathy_and_support
798070110074212352	caution_and_advice
797875257344278528	infrastructure_and_utility_damage
797923549004468225	other_relevant_information
797790587755712512	not_humanitarian
797806526102523904	infrastructure_and_utility_damage
797893275784908802	sympathy_and_support
797895395162652672	injured_or_dead_people
798003886531317761	infrastructure_and_utility_damage
797813835512025088	not_humanitarian
798341581216436224	infrastructure_and_utility_damage
797937464581099520	rescue_volunteering_or_donation_effort
797820083280039938	sympathy_and_support
797803577519415297	caution_and_advice
797815087142563840	other_relevant_information
798355270241914880	not_humanitarian
797868036749299712	not_humanitarian
798063715664871424	not_humanitarian
797931863775977473	infrastructure_and_utility_damage
800789229429137409	not_humanitarian
797840209077420032	other_relevant_information
797891469562392576	caution_and_advice
797822570586247168	infrastructure_and_utility_damage
797869713149730818	not_humanitarian
797911285052518400	not_humanitarian
797818646005321728	infrastructure_and_utility_damage
797858939811414016	injured_or_dead_people
797960916276916224	sympathy_and_support
797884606192070657	sympathy_and_support
797876816304189441	other_relevant_information
797878671696478208	infrastructure_and_utility_damage
798007105634508800	caution_and_advice
798103604196319234	infrastructure_and_utility_damage
800588086233022464	sympathy_and_support
798383268479385601	sympathy_and_support
800445573031563264	not_humanitarian
798750891457138688	rescue_volunteering_or_donation_effort
798315858175152128	infrastructure_and_utility_damage
797936289089658880	other_relevant_information
798748955731316736	sympathy_and_support
797918082111074304	sympathy_and_support
798045447151419392	not_humanitarian
798732209616142337	infrastructure_and_utility_damage
797801588739829761	caution_and_advice
797798611820036097	caution_and_advice
797918390421622784	sympathy_and_support
797951214528987136	caution_and_advice
797797135303340032	caution_and_advice
797793562125430784	sympathy_and_support
797861713538215936	infrastructure_and_utility_damage
798263661047332864	infrastructure_and_utility_damage
771565422202146817	caution_and_advice
797834197779894272	sympathy_and_support
797943218637664256	caution_and_advice
798088606497652736	sympathy_and_support
797929135746138112	caution_and_advice
798339799530639362	not_humanitarian
797866917084020736	infrastructure_and_utility_damage
797987638397587456	sympathy_and_support
797961209735618561	rescue_volunteering_or_donation_effort
797815093761167360	not_humanitarian
797968554259791872	other_relevant_information
797923912323452928	infrastructure_and_utility_damage
797909105461501952	infrastructure_and_utility_damage
797849566179655680	caution_and_advice
797991178259992576	caution_and_advice
771443800354938880	caution_and_advice
798063239380615169	other_relevant_information
797857684795949057	rescue_volunteering_or_donation_effort
797839263362490369	sympathy_and_support
798619862075510784	sympathy_and_support
797997047391490048	sympathy_and_support
798026790593695744	rescue_volunteering_or_donation_effort
797789706171711489	infrastructure_and_utility_damage
797944217817391104	sympathy_and_support
798390856038420480	sympathy_and_support
771430404196667392	displaced_people_and_evacuations
798331492699029504	caution_and_advice
771547781747974145	caution_and_advice
798351144640593920	other_relevant_information
800119608237666304	other_relevant_information
797923660795297792	other_relevant_information
797875983525113856	infrastructure_and_utility_damage
797792637004566528	caution_and_advice
771463150726107136	caution_and_advice
797904050943619072	injured_or_dead_people
771464639708172288	other_relevant_information
797790300684943360	not_humanitarian
797799667744448512	caution_and_advice
798276902389616640	not_humanitarian
798308294020317185	rescue_volunteering_or_donation_effort
797792379063255040	caution_and_advice
797930612468219904	caution_and_advice
798411448494030848	caution_and_advice
797860147590631424	sympathy_and_support
771431596440387584	caution_and_advice
797942129901256704	injured_or_dead_people
797862559516766209	not_humanitarian
797810639934607360	sympathy_and_support
797836288665620480	caution_and_advice
797985739682123779	caution_and_advice
800452421382066177	not_humanitarian
797881571374034944	infrastructure_and_utility_damage
798358523574972416	other_relevant_information
798085882574012418	sympathy_and_support
797789302763552769	caution_and_advice
798020183281389568	sympathy_and_support
797991166801104896	caution_and_advice
798267866785017859	rescue_volunteering_or_donation_effort
797797331928162304	caution_and_advice
798426565357031426	caution_and_advice
797878058669592576	caution_and_advice
797877882840199168	other_relevant_information
797895840077475841	infrastructure_and_utility_damage
798137205092798464	injured_or_dead_people
797945125129199616	sympathy_and_support
797860576466640896	other_relevant_information
798442444803162112	rescue_volunteering_or_donation_effort
797838596665245697	caution_and_advice
798273049812271104	other_relevant_information
797949836771213313	other_relevant_information
799894915865972737	rescue_volunteering_or_donation_effort
797796298476822529	caution_and_advice
797924773535752192	sympathy_and_support
797881477757186048	sympathy_and_support
797882477998051328	sympathy_and_support
797801806621351936	caution_and_advice
798737926666321920	sympathy_and_support
798007845413228544	sympathy_and_support
798408235489304576	infrastructure_and_utility_damage
800847754901622784	rescue_volunteering_or_donation_effort
797974049792008192	infrastructure_and_utility_damage
798619163153600518	requests_or_urgent_needs
798365343815077888	other_relevant_information
797936281170755584	sympathy_and_support
797791199004241920	caution_and_advice
798072229988691968	caution_and_advice
798025760661323777	rescue_volunteering_or_donation_effort
771455644482187264	caution_and_advice
797966696984231936	injured_or_dead_people
797791154448146438	caution_and_advice
798063368690991104	sympathy_and_support
797806505844178944	caution_and_advice
771551917113696257	requests_or_urgent_needs
797794346410000384	caution_and_advice
797793174332665858	caution_and_advice
798281928981889024	infrastructure_and_utility_damage
798017187025809412	not_humanitarian
797803382211629057	caution_and_advice
797791235243065344	caution_and_advice
798596553451577345	rescue_volunteering_or_donation_effort
797880515684540416	infrastructure_and_utility_damage
797933604089184257	sympathy_and_support
798053992076972032	other_relevant_information
797965574991122433	other_relevant_information
797899582021648384	caution_and_advice
797857815037493248	other_relevant_information
797906331600457728	infrastructure_and_utility_damage
798069188514357248	displaced_people_and_evacuations
798158844627038209	not_humanitarian
800833169226240000	other_relevant_information
797885423066353664	sympathy_and_support
797902804178219008	not_humanitarian
797797082350223360	other_relevant_information
798074450792976384	not_humanitarian
798392294617518080	rescue_volunteering_or_donation_effort
797961679283683328	other_relevant_information
771473274035326976	sympathy_and_support
798435461752496128	caution_and_advice
799929843324362752	sympathy_and_support
798086210342092800	injured_or_dead_people
771533533584035840	displaced_people_and_evacuations
797797482717511680	infrastructure_and_utility_damage
798075672233000960	infrastructure_and_utility_damage
798056346851549184	caution_and_advice
798497925445939200	infrastructure_and_utility_damage
797808707727855617	not_humanitarian
797827985885655041	caution_and_advice
797794712866299904	other_relevant_information
797797185580503040	caution_and_advice
771426598868226049	caution_and_advice
797900848147726336	sympathy_and_support
797817863348350976	infrastructure_and_utility_damage
797806501771362306	displaced_people_and_evacuations
797854518524317696	caution_and_advice
798056852600721408	not_humanitarian
798387111451881472	infrastructure_and_utility_damage
798011174050639872	not_humanitarian
797796516802936832	sympathy_and_support
797886581772193794	other_relevant_information
798191435358957568	sympathy_and_support
798817181928521729	sympathy_and_support
798259595885965312	rescue_volunteering_or_donation_effort
800542118720569344	rescue_volunteering_or_donation_effort
798002317127655424	infrastructure_and_utility_damage
797810687145713664	sympathy_and_support
797796926024339456	sympathy_and_support
771426037397794817	sympathy_and_support
798750222755074049	rescue_volunteering_or_donation_effort
797898986128408577	infrastructure_and_utility_damage
798669395383832576	rescue_volunteering_or_donation_effort
797796982358016000	sympathy_and_support
797946621208076288	sympathy_and_support
798264650747899904	not_humanitarian
798000240536129536	caution_and_advice
797858591004708864	caution_and_advice
797806003785895937	not_humanitarian
797869058095878146	other_relevant_information
798341488044183552	infrastructure_and_utility_damage
800147831646396416	sympathy_and_support
798571318010462208	rescue_volunteering_or_donation_effort
797876726793576448	caution_and_advice
797898990402420736	infrastructure_and_utility_damage
798036687007805440	caution_and_advice
798011610992283649	caution_and_advice
797792590842253313	caution_and_advice
798431929062129664	not_humanitarian
797794322842349568	other_relevant_information
797792974738333697	caution_and_advice
797911510387331072	other_relevant_information
798004767410659328	rescue_volunteering_or_donation_effort
798341406930522112	not_humanitarian
797934936757968896	sympathy_and_support
797842044408315904	other_relevant_information
797967549983920128	other_relevant_information
797830321781604352	not_humanitarian
797818385530699776	displaced_people_and_evacuations
798016516767694851	sympathy_and_support
798014796058636288	infrastructure_and_utility_damage
771437770074050560	caution_and_advice
797862375252639744	caution_and_advice
797963106299224065	not_humanitarian
797831071429722114	caution_and_advice
797817583105753088	other_relevant_information
771475907567558656	other_relevant_information
797803920223416320	other_relevant_information
797921160365125633	infrastructure_and_utility_damage
797820209784557568	other_relevant_information
798810010541117440	not_humanitarian
797798966993637376	not_humanitarian
797881399231422464	sympathy_and_support
797794949739593729	not_humanitarian
798668870860976128	rescue_volunteering_or_donation_effort
797949633125191680	injured_or_dead_people
797873193402834944	sympathy_and_support
800893823907790848	other_relevant_information
797790246242897921	infrastructure_and_utility_damage
798107229924622336	rescue_volunteering_or_donation_effort
798545959416373248	other_relevant_information
798045578605101057	infrastructure_and_utility_damage
797817619722031104	caution_and_advice
798081887692427265	injured_or_dead_people
798064665028722689	other_relevant_information
797944165174652928	caution_and_advice
797961429550673921	rescue_volunteering_or_donation_effort
800443783523352576	rescue_volunteering_or_donation_effort
797811433501138944	other_relevant_information
798073355584684032	other_relevant_information
800614507970105344	infrastructure_and_utility_damage
797866260256038912	infrastructure_and_utility_damage
797968069154873345	not_humanitarian
797909376493195266	injured_or_dead_people
798786733852631040	infrastructure_and_utility_damage
798055816553074688	sympathy_and_support
800580694749560832	not_humanitarian
798759748069752832	infrastructure_and_utility_damage
798082918862028800	injured_or_dead_people
797849043804114944	caution_and_advice
797844539314610176	infrastructure_and_utility_damage
797910166473580544	requests_or_urgent_needs
797925393483206656	infrastructure_and_utility_damage
797812606857871361	caution_and_advice
797896962292879360	infrastructure_and_utility_damage
798342145308381184	caution_and_advice
797893666874363904	injured_or_dead_people
771442815607930880	caution_and_advice
797857531909419008	other_relevant_information
797858848740511744	infrastructure_and_utility_damage
797869051984809984	sympathy_and_support
798733022501580800	rescue_volunteering_or_donation_effort
797885409611030528	injured_or_dead_people
797887830311596032	other_relevant_information
797977838330646528	sympathy_and_support
797879097275785217	caution_and_advice
797858099558133760	infrastructure_and_utility_damage
798010371084849152	injured_or_dead_people
797806028553388032	caution_and_advice
797910197935013888	caution_and_advice
798401163326607361	caution_and_advice
798280862626246656	caution_and_advice
798315165259165696	infrastructure_and_utility_damage
797878710288252929	other_relevant_information
797843146658889728	caution_and_advice
797833697776967681	caution_and_advice
797881693705097216	rescue_volunteering_or_donation_effort
797882960493973504	not_humanitarian
797875265229627393	injured_or_dead_people
800960361214005248	rescue_volunteering_or_donation_effort
797815200602673153	displaced_people_and_evacuations
797861613852184576	not_humanitarian
797941435727155200	not_humanitarian
771448062464045056	caution_and_advice
797803491259465728	caution_and_advice
798269283318919173	caution_and_advice
798100768679018496	infrastructure_and_utility_damage
797798960391782401	displaced_people_and_evacuations
798076101335490560	other_relevant_information
797903370698665985	sympathy_and_support
798358263431499776	sympathy_and_support
797992417798406144	rescue_volunteering_or_donation_effort
797837016280879104	other_relevant_information
797867383578705920	other_relevant_information
798014418810351616	sympathy_and_support
797839850582016002	sympathy_and_support
797859977197015040	other_relevant_information
797959117327319040	other_relevant_information
771458098426966016	caution_and_advice
800815052185948160	not_humanitarian
797827759531651072	caution_and_advice
797951721922117632	rescue_volunteering_or_donation_effort
797985513021972480	sympathy_and_support
797962559118639104	other_relevant_information
771594823685976064	not_humanitarian
797858715021938688	injured_or_dead_people
797923754437263360	caution_and_advice
797877313190830080	other_relevant_information
797820357801545728	other_relevant_information
797816215527768069	other_relevant_information
797806404442537984	not_humanitarian
797876459008180225	caution_and_advice
798019875021033472	sympathy_and_support
798002000696745984	infrastructure_and_utility_damage
797810157245730816	caution_and_advice
797846340646469633	caution_and_advice
797941926863343617	caution_and_advice
798294394117816321	displaced_people_and_evacuations
797801305867567104	caution_and_advice
797862170243403776	sympathy_and_support
798035201779564545	other_relevant_information
797794546016882688	caution_and_advice
797824880150540288	other_relevant_information
797846175915261952	other_relevant_information
797866827476934656	infrastructure_and_utility_damage
797844179644579840	caution_and_advice
797937843112771584	other_relevant_information
800170711620861952	rescue_volunteering_or_donation_effort
800523041264414720	caution_and_advice
798665314502254592	sympathy_and_support
797938127058989056	sympathy_and_support
797801648777084928	displaced_people_and_evacuations
799988832896688133	rescue_volunteering_or_donation_effort
771471893534650368	caution_and_advice
798300492191309824	rescue_volunteering_or_donation_effort
797797293600538624	caution_and_advice
797872960228835328	injured_or_dead_people
800864108061085696	other_relevant_information
797808883695845376	caution_and_advice
797888937553334272	other_relevant_information
797935890970472448	sympathy_and_support
797870723070967808	other_relevant_information
800908549194993664	rescue_volunteering_or_donation_effort
798063160552878081	infrastructure_and_utility_damage
797966136746749952	other_relevant_information
797906147067850752	infrastructure_and_utility_damage
797830986532687872	caution_and_advice
797930073944752129	other_relevant_information
797791758599884800	caution_and_advice
797969420677095424	rescue_volunteering_or_donation_effort
798342049053294592	infrastructure_and_utility_damage
771429713097043968	caution_and_advice
798258712800423936	other_relevant_information
771429366626594816	displaced_people_and_evacuations
800941737732513792	other_relevant_information
797821446575640577	other_relevant_information
798101451637559297	sympathy_and_support
798626718961385472	rescue_volunteering_or_donation_effort
798663111838351360	infrastructure_and_utility_damage
798055472448172032	not_humanitarian
797852277163716608	infrastructure_and_utility_damage
797823010031812608	sympathy_and_support
797976895342002176	rescue_volunteering_or_donation_effort
798261277768286208	displaced_people_and_evacuations
798054392167415808	injured_or_dead_people
797798775657930752	not_humanitarian
797898910236708865	sympathy_and_support
800835784647376896	other_relevant_information
798437398212329472	infrastructure_and_utility_damage
797826947967422464	other_relevant_information
797859514766790656	caution_and_advice
797900521625354240	sympathy_and_support
797992992888016896	sympathy_and_support
797905928997568512	sympathy_and_support
797878510425546752	caution_and_advice
797846490576134144	caution_and_advice
798322372952539136	displaced_people_and_evacuations
771431393066819584	not_humanitarian
797941919598841856	infrastructure_and_utility_damage
800025398415212544	rescue_volunteering_or_donation_effort
797908920643657728	caution_and_advice
797877401577353216	other_relevant_information
797987674313232384	not_humanitarian
797988403870502912	requests_or_urgent_needs
800822640843825152	caution_and_advice
797847724150419456	caution_and_advice
798104978829279232	other_relevant_information
797870095837970433	caution_and_advice
797871921652039680	sympathy_and_support
798250408166600704	other_relevant_information
771432157390659584	caution_and_advice
797883105293938688	other_relevant_information
798694438381858817	sympathy_and_support
798304832440311808	caution_and_advice
797806340072558594	caution_and_advice
797949108241788928	sympathy_and_support
798054728974221312	not_humanitarian
771430733130768384	not_humanitarian
798355214952603648	rescue_volunteering_or_donation_effort
797893039846891520	sympathy_and_support
797955379057434625	injured_or_dead_people
797798635396218880	caution_and_advice
797887504900714496	sympathy_and_support
797802078324146176	caution_and_advice
797808079400095744	displaced_people_and_evacuations
771555449048932353	sympathy_and_support
797813479985975296	infrastructure_and_utility_damage
771553421627265024	not_humanitarian
798814256657334273	not_humanitarian
798921453827719171	rescue_volunteering_or_donation_effort
797879245057835008	not_humanitarian
798054566373621760	not_humanitarian
798356751091306496	sympathy_and_support
771453515046584320	caution_and_advice
771483978071060480	sympathy_and_support
799895945294946308	other_relevant_information
797888922235740160	infrastructure_and_utility_damage
798426950163374080	rescue_volunteering_or_donation_effort
797806385903738880	caution_and_advice
797954450966970368	rescue_volunteering_or_donation_effort
797874181551452161	infrastructure_and_utility_damage
797790250449784832	caution_and_advice
797789709338484736	caution_and_advice
797811405927825408	infrastructure_and_utility_damage
797851278864957440	caution_and_advice
797791045593354240	caution_and_advice
797825776821207040	other_relevant_information
798271392353382400	rescue_volunteering_or_donation_effort
797799025831354369	other_relevant_information
797954269928452096	sympathy_and_support
797965542472589312	caution_and_advice
797926314002919425	other_relevant_information
797923264886546432	sympathy_and_support
797836913751117824	displaced_people_and_evacuations
771451652280770560	caution_and_advice
797889246593830912	not_humanitarian
798087657934860289	caution_and_advice
798716791782522880	rescue_volunteering_or_donation_effort
797801158093979648	other_relevant_information
797877792113201152	injured_or_dead_people
798435328914694144	rescue_volunteering_or_donation_effort
797906716243279872	displaced_people_and_evacuations
798450128407252992	caution_and_advice
798301580583800832	infrastructure_and_utility_damage
798014949146566657	not_humanitarian
797878360718209024	infrastructure_and_utility_damage
797955684666966016	caution_and_advice
798019300573396992	sympathy_and_support
798760520794796032	sympathy_and_support
798328471646654464	rescue_volunteering_or_donation_effort
771438130792505344	caution_and_advice
798306967705919490	sympathy_and_support
797885385779003392	sympathy_and_support
797796800706904064	displaced_people_and_evacuations
798009775707406336	rescue_volunteering_or_donation_effort
798573340889780224	sympathy_and_support
797941469273145344	rescue_volunteering_or_donation_effort
797813114867617792	caution_and_advice
797791365518106627	other_relevant_information
797797564917522432	infrastructure_and_utility_damage
797927406094823424	sympathy_and_support
797879031827820544	displaced_people_and_evacuations
798382363025645572	displaced_people_and_evacuations
798357058617643008	infrastructure_and_utility_damage
797959898868772865	sympathy_and_support
797830509938155520	infrastructure_and_utility_damage
798407520498884608	caution_and_advice
798007960047742976	sympathy_and_support
797908937664131072	other_relevant_information
797860178947231744	injured_or_dead_people
797901925588946944	caution_and_advice
797955418446147584	sympathy_and_support
799936213817769984	other_relevant_information
798049526284107776	not_humanitarian
798045294545891328	sympathy_and_support
798058590586093568	sympathy_and_support
771428904099655680	caution_and_advice
798067679709958145	other_relevant_information
797928327335919616	other_relevant_information
797827166545117184	not_humanitarian
797790695352254465	caution_and_advice
797914111531098112	injured_or_dead_people
797791295800389632	caution_and_advice
797804377750671360	other_relevant_information
797985253272866816	caution_and_advice
797791771124076544	sympathy_and_support
798026505041285121	rescue_volunteering_or_donation_effort
798644265823838208	rescue_volunteering_or_donation_effort
797810329417895936	sympathy_and_support
797976254938890244	not_humanitarian
797798457859678208	displaced_people_and_evacuations
800166687198711808	sympathy_and_support
800271415819829248	rescue_volunteering_or_donation_effort
798644875830792192	infrastructure_and_utility_damage
797804518037520384	other_relevant_information
800827274379476993	other_relevant_information
797789979321634818	caution_and_advice
771509610159058944	other_relevant_information
798298814184464384	displaced_people_and_evacuations
797844661092106242	sympathy_and_support
798017891425656832	caution_and_advice
798669237027938304	infrastructure_and_utility_damage
797929061313974272	sympathy_and_support
797993441535721472	sympathy_and_support
771426455527890944	caution_and_advice
797793414418812928	caution_and_advice
771442325901840384	caution_and_advice
797924875578900480	caution_and_advice
798124876707942400	not_humanitarian
798060525888225281	other_relevant_information
798623597795352580	rescue_volunteering_or_donation_effort
798804752574230529	other_relevant_information
797863241640595457	sympathy_and_support
800398557140303872	rescue_volunteering_or_donation_effort
798054634405277696	requests_or_urgent_needs
798037493786361856	rescue_volunteering_or_donation_effort
797801747016130560	displaced_people_and_evacuations
800934656132530176	rescue_volunteering_or_donation_effort
797933449952661505	infrastructure_and_utility_damage
798683139245830149	displaced_people_and_evacuations
797955694041272320	sympathy_and_support
798019994210553856	sympathy_and_support
797920129325535232	sympathy_and_support
797910887839342596	other_relevant_information
797909658438496256	sympathy_and_support
797896151429095425	infrastructure_and_utility_damage
771460401544388608	other_relevant_information
797841046852030464	caution_and_advice
798045371746222080	injured_or_dead_people
797875551482449920	sympathy_and_support
797793209925517317	caution_and_advice
797926107559276545	sympathy_and_support
798084239480614913	infrastructure_and_utility_damage
798196630562476033	other_relevant_information
798349731869040640	caution_and_advice
797936433361100800	sympathy_and_support
798770941102673920	not_humanitarian
797792476924821504	not_humanitarian
800509488805466113	rescue_volunteering_or_donation_effort
797867002962423808	caution_and_advice
798358076176769024	rescue_volunteering_or_donation_effort
771509580404752384	infrastructure_and_utility_damage
798329780093362176	requests_or_urgent_needs
797809970993504256	not_humanitarian
797815974397231104	other_relevant_information
797936663783555073	sympathy_and_support
797975659867799552	sympathy_and_support
797823987468222466	sympathy_and_support
797798948106711040	displaced_people_and_evacuations
797794696001159170	caution_and_advice
798338598151942144	infrastructure_and_utility_damage
797833312643387392	caution_and_advice
797969498674380801	caution_and_advice
797794416303845376	caution_and_advice
797966876101877760	sympathy_and_support
797799236100177920	infrastructure_and_utility_damage
771425152068235264	caution_and_advice
797971230162698241	injured_or_dead_people
797891595588628480	sympathy_and_support
797951641781608448	infrastructure_and_utility_damage
800521892884926466	rescue_volunteering_or_donation_effort
798013386155929600	infrastructure_and_utility_damage
797835030538006528	other_relevant_information
798017047540047872	infrastructure_and_utility_damage
798002091985776640	injured_or_dead_people
771470803074297856	sympathy_and_support
797919730141044736	caution_and_advice
798414540883054592	rescue_volunteering_or_donation_effort
798308033478561793	displaced_people_and_evacuations
797901192449835008	sympathy_and_support
797944443382792192	rescue_volunteering_or_donation_effort
771441649419296768	caution_and_advice
797829270622052352	caution_and_advice
797991972157825025	displaced_people_and_evacuations
797942305831272448	not_humanitarian
797797510945193984	caution_and_advice
798021198621720576	rescue_volunteering_or_donation_effort
798018395052478464	infrastructure_and_utility_damage
798032658248806400	sympathy_and_support
798717357342408705	injured_or_dead_people
798348515864813568	rescue_volunteering_or_donation_effort
771438776404942850	sympathy_and_support
797901537318010881	sympathy_and_support
798048428156555264	infrastructure_and_utility_damage
797861638271418368	caution_and_advice
798705021890207744	injured_or_dead_people
797961623247826944	sympathy_and_support
797881807077130240	other_relevant_information
798222661901946882	rescue_volunteering_or_donation_effort
798470211405889536	other_relevant_information
797979759774793729	rescue_volunteering_or_donation_effort
771430949120638976	not_humanitarian
797911462505168896	sympathy_and_support
797815287550615553	sympathy_and_support
798029009246298112	sympathy_and_support
800781424215265283	infrastructure_and_utility_damage
797917349932253184	not_humanitarian
798672162374549505	sympathy_and_support
797977310867517440	sympathy_and_support
