tweet_id,tweet_text,class_label,split,clean_text
912291150349955072,"* Tropical storm watch issued for part of NC as Maria moves off coast, dangerous surf  via",caution_and_advice,train,tropical storm watch issued part nc maria move coast dangerous surf via
913782692616986624,#hurricane Tropical Storm Maria Forecast Advisory Number 54  #tropical,caution_and_advice,train,hurricane tropical storm maria forecast advisory number tropical
912267672372629504,U. of Puerto Rico Is Closed as Hurricane Maria Wreaks Destruction – The Ticker - Blogs - The Chronicle of Higher Ed,caution_and_advice,train,u puerto rico closed hurricane maria wreaks destruction ticker blog chronicle higher ed
914046489990762496,NHC_Atlantic Tropical Storm #Maria Advisory 57: Maria Beginning Extratropical Transition.,caution_and_advice,train,nhcatlantic tropical storm maria advisory maria beginning extratropical transition
914204134592593920,"RT @dac_mav: @SenatorMenendez ὤ4Tell that to Newsweek, @POTUS declared PR state of emergency on 9/18/17",caution_and_advice,train,tell newsweek declared pr state emergency
913951573272756225,@MSNBC @JoyAnnReid @Lawrence Flood warning for Puerto Rico &amp; Dominica this weekend post Maria.,caution_and_advice,train,flood warning puerto rico dominica weekend post maria
910692960357957634,"Puerto Rico: For shelter information, updates, &amp; directions on what to do ahead of #MariaPR, follow @AEMEAD1 &amp; @fortalezapr. #Maria",caution_and_advice,train,puerto rico shelter information update direction ahead mariapr follow maria
911973577137762304,Maria weakens a bit. Tropical storm watches may be issued for the North Carolina coast. 11am Advisory:  #abc7ny,caution_and_advice,train,maria weakens bit tropical storm watch may issued north carolina coast advisory abcny
912340377532813313,RT @Coastal_Review: Gov. Cooper advises residents and visitors of coastal areas to be cautious and prepare for Hurricane Maria.,caution_and_advice,train,gov cooper advises resident visitor coastal area cautious prepare hurricane maria
910609079403413504,"Hurricane #Maria now a Cat 2 with winds at 110 mph; catastrophic” flash flooding occurring in portions of Puerto Rico, per @NHC_Atlantic",caution_and_advice,train,hurricane maria cat wind mph catastrophic flash flooding occurring portion puerto rico per
910558491290554368,Major flooding as Hurricane Maria hits Puerto Rico:  - News | Euronews RSS #Latest,caution_and_advice,train,major flooding hurricane maria hit puerto rico news euronews rss latest
910524497949810688,"Aside from Hurricane Marias winds, Puerto Ricos mountains, w/ water traveling down, flooding will be the biggest issue. THIS is tragic.",caution_and_advice,train,aside hurricane maria wind puerto rico mountain w water traveling flooding biggest issue tragic
913097179283300363,Pres. Trump hosts video teleconference with Puerto Rico’s governor in Situation Room at White House about Hurricane #Maria recovery efforts.,caution_and_advice,train,pres trump host video teleconference puerto rico governor situation room white house hurricane maria recovery effort
913103369488801793,"#hurricanemaria @Clorox Puerto Rico needs huge amount of Clorox. People might using water where ever they can get, even rivers and lakes to clean the house, dishes and others. Think of the amount of dead animals in the water. Prevent epidemics. Thks.",caution_and_advice,train,hurricanemaria puerto rico need huge amount clorox people might using water ever get even river lake clean house dish others think amount dead animal water prevent epidemic thks
912252673377882113,#Maria could bring tropical storm conditions to OBX,caution_and_advice,train,maria could bring tropical storm condition obx
912256604850016256,RT @WCYB_DavidBoyd: JUST IN Tropical Storm Warning issued for eastern North Carolina as Hurricane Maria nears. Updates on News 5 Today. htt,caution_and_advice,train,tropical storm warning issued eastern north carolina hurricane maria nears update news today htt
911633278888763392,Were deploying an emergency response team to Puerto Rico to respond to needs emerging from Hurricane Maria:,caution_and_advice,train,deploying emergency response team puerto rico respond need emerging hurricane maria
912121501494775808,Tropical storm watch for OBX; visitors told to leave Ocracoke  via @OuterBanksVoice,caution_and_advice,train,tropical storm watch obx visitor told leave ocracoke via
914866682799251456,"With the current state of emergency, lets make sure our hospitality industry does its part to protect our customers from price gouging.",caution_and_advice,train,current state emergency let make sure hospitality industry part protect customer price gouging
914705881874362368,@PoliticalAnt @realDonaldTrump by declaring state of emergency and having supplies flown out before the storm even hit.,caution_and_advice,train,declaring state emergency supply flown storm even hit
912297841896325121,A Tropical Storm Warning and Storm Surge Watch have been issued in Beaufort. Were monitoring Hurricane Maria,caution_and_advice,train,tropical storm warning storm surge watch issued beaufort monitoring hurricane maria
914888698533212160,"And #PuertoRico #HurricaneMaria has not gone away, nor has South TX or Florida #HurricaneHarvey",caution_and_advice,train,puertorico hurricanemaria gone away south tx florida hurricaneharvey
913057950322769921,"Tropical Storm #Maria brings wind, threat of flooding to OBX: The News &amp; Observer  #renewable",caution_and_advice,train,tropical storm maria brings wind threat flooding obx news observer renewable
913102996124442625,"NEW: Maria weakens into tropical storm with winds of 70 mph; tropical storm warnings remain in effect for Outer Banks, NC into tomorrow.",caution_and_advice,train,new maria weakens tropical storm wind mph tropical storm warning remain effect outer bank nc tomorrow
913017788113006603,"Tropical Storm #Maria is slowly moving past North Carolina, brushing coast with gusty winds &amp; storm-surge flooding:",caution_and_advice,train,tropical storm maria slowly moving past north carolina brushing coast gusty wind stormsurge flooding
912362245966979072,The emergency in Puerto Rico and USVI is VERY serious and requires URGENT and concerted action by Federal authorities. Now!,caution_and_advice,train,emergency puerto rico usvi serious requires urgent concerted action federal authority
912333603287261184,Hurricane Maria bringing dangerous surf conditions to the Cape Fear. For a look at the 7day forecast --&gt;,caution_and_advice,train,hurricane maria bringing dangerous surf condition cape fear look day forecast gt
910613053040979969,A state of emergency has been declared in Dominica following the devastation caused by Hurricane Maria. On,caution_and_advice,train,state emergency declared dominica following devastation caused hurricane maria
912444053052063745,"Hurricane Maria to Brush North Carolina With Winds, Rain, Storm-Surge Flooding; Tropical Storm Warning Issued @weatl",caution_and_advice,train,hurricane maria brush north carolina wind rain stormsurge flooding tropical storm warning issued
912349573464645633,MON 12PM: Tropical Storm Warning for Coastal North Carolina as outer bands of Maria approach Cape Hatteras. @nbc6,caution_and_advice,train,mon pm tropical storm warning coastal north carolina outer band maria approach cape hatteras
910682097232293888,This is an example of exactly what *not* to do in #flooding. Dont be this guy. Dont step into floodwaters. #HurricaneMaria,caution_and_advice,train,example exactly flooding dont guy dont step floodwaters hurricanemaria
911611185807613954,#Breaking Puerto Rico Dam Failing; Flash Flood Emergency Declared  #HurricaneMaria,caution_and_advice,train,breaking puerto rico dam failing flash flood emergency declared hurricanemaria
910792686973669376,Hurricane Maria back out over water with top winds at 115 mph at 5am (category 3.) Track over water the next 3 days.,caution_and_advice,train,hurricane maria back water top wind mph category track water next day
913330765030658049,"Developing this morningMaria now a tropical storm, not a hurricane as it moves out to sea in Atlantic Ocean",caution_and_advice,train,developing morningmaria tropical storm hurricane move sea atlantic ocean
913595557079322624,RT NHC_Atlantic Tropical Storm #Maria Advisory 52: Maria Accelerating Eastward.,caution_and_advice,train,nhcatlantic tropical storm maria advisory maria accelerating eastward
912254255733624834,Juli Marquez: Hurricane #Maria is expected to continue to weaken. Tropical Storm Warning issued for parts of the North Carolina coast.,caution_and_advice,train,juli marquez hurricane maria expected continue weaken tropical storm warning issued part north carolina coast
913503048898695169,Tropical Storm #Maria ADVISORY 51 issued. #Maria continues to move eastward away from the united states.,caution_and_advice,train,tropical storm maria advisory issued maria continues move eastward away united state
910534135734730754,"Price declares public health emergency in Puerto Rico, US Virgin Islands prior to Hurricane Marias landfall We",caution_and_advice,train,price declares public health emergency puerto rico u virgin island prior hurricane maria landfall
912069912075612162,"As #Maria continues to track northward, areas along the coast of NC - including the Outer Banks - remain under a Tropical Storm Watch.",caution_and_advice,train,maria continues track northward area along coast nc including outer bank remain tropical storm watch
912202298780028928,"Hurricane Maria an Increasing Threat to Brush NC Outer Banks, Virginia Tidewater With Winds, Rain, Coastal Flooding",caution_and_advice,train,hurricane maria increasing threat brush nc outer bank virginia tidewater wind rain coastal flooding
910540557230804992,Hurricane Maria to turn into killing machine with islanders thrashed by flying Irma debris,caution_and_advice,train,hurricane maria turn killing machine islander thrashed flying irma debris
912262594358120448,RT @VivianGonzalez7: #Maria continues to weaken. Tropical Storm Warning issued for portions of the North Carolina coast. #wsvn,caution_and_advice,train,maria continues weaken tropical storm warning issued portion north carolina coast wsvn
912461464279175168,9/25 5PM: Hurricane Maria will drift offshore mid-Atlantic coast through Wed. Tropical Storm Warning in effect for parts of North Carolina.,caution_and_advice,train,pm hurricane maria drift offshore midatlantic coast wed tropical storm warning effect part north carolina
912261941036552192,NEW TRACK on #HurricaneMaria shows it moving further away from our coast. Still a tropical storm warning in place. The breakdown on #wral,caution_and_advice,train,new track hurricanemaria show moving away coast still tropical storm warning place breakdown wral
911554200139681792,"Latest track from #Hurricane #Maria. Storm will weaken over next few days over cooler water, but still brings strong rip currents to coast",caution_and_advice,train,latest track hurricane maria storm weaken next day cooler water still brings strong rip current coast
914866616155983874,Florida declares state of emergency to aid #PuertoRico,caution_and_advice,train,flor declar stat of emergency to aid puertor
912271216194572288,Tropical Storm Warning issued for coast of North Carolina as Maria moves northward  via @WTKR3,caution_and_advice,train,tropical storm warning issued coast north carolina maria move northward via
912342375816683520,Update from @FEMA on emergency information &amp; federal response to #PuertoRico following #HurricaneMaria:,caution_and_advice,train,update emergency information federal response puertorico following hurricanemaria
912436094792323072,RT @NBC29: Latest NHC track of Hurricane Maria. Tropical Storm Warning for Coastal NC.,caution_and_advice,train,latest nhc track hurricane maria tropical storm warning coastal nc
910792133837238272,"Hurricane Maria is likely to have destroyed Puerto Rico, says the islands emergency director. LATEST:",caution_and_advice,train,hurricane maria likely destroyed puerto rico say island emergency director latest
910627260947927046,RT @NPR: Puerto Ricos governor announces a 6 p.m. curfew on the island amid Hurricane Maria,caution_and_advice,train,puerto rico governor announces pm curfew island amid hurricane maria
912246610465132544,#WeatherChannel #BREAKING Tropical Storm Warning Issued For North Carolina Coast Ahead of Hurricane Maria,caution_and_advice,train,weatherchannel breaking tropical storm warning issued north carolina coast ahead hurricane maria
913055555765145601,"Dont forget about the pets, livestock and homeless animals impacted by #HurricaneMaria . Heres how you can help:",caution_and_advice,train,dont forget pet livestock homeless animal impacted hurricanemaria here help
914674192943079424,Emergency numbers for #PuertoRico! - #HurricaneMaria #PR #hurricane #floods #ClimateChangeIsReal! #ClimateChange causes #GlobalWeatherChaos!,caution_and_advice,train,emergency number puertorico hurricanemaria pr hurricane flood climatechangeisreal climatechange cause globalweatherchaos
912328788490547200,"RT @wcti12: NEW: Hurricane Maria remains a Category 1, leaving parts of eastern North Carolina under a Tropical Storm Warning.",caution_and_advice,train,new hurricane maria remains category leaving part eastern north carolina tropical storm warning
910738332522631169,Live on @cnni from San Juan with @VanDamCNN as the entire island of Puerto Rico is in a flash flood warning after Hurricane Maria.,caution_and_advice,train,live san juan entire island puerto rico flash flood warning hurricane maria
913024157843038208,"Direct hit, diagonal path one side to the other — hit by Category 4 Hurricane plus severe flooding",caution_and_advice,train,direct hit diagonal path one side hit category hurricane plus severe flooding
912286202648244224,"8AM #Maria update: Tropical Storm Warning in effect for the Outer Banks of NC. Good news, though, as central winds down to 75 mph.",caution_and_advice,train,maria update tropical storm warning effect outer bank nc good news though central wind mph
912350644010471425,"#MARIA LATEST- Tropical storm conditions expected within the warning area beginning Tuesday, what you need to know! More on @WeatherNation",caution_and_advice,train,maria latest tropical storm condition expected within warning area beginning tuesday need know
914847365739302912,Gov Scott declares state of emergency in FL to assist Puerto Ricans &amp; people fleeing #HurricaneMaria to our state. @MiamiChamber,caution_and_advice,train,gov scott declares state emergency fl assist puerto ricans people fleeing hurricanemaria state
913020024796930048,Here is the latest information on Tropical Storm Maria. Strong winds and minor coastal flooding is expected today across SE VA and NE NC.,caution_and_advice,train,latest information tropical storm maria strong wind minor coastal flooding expected today across se va ne nc
910538884370567169,"Hurricane Maria hits Puerto Rico, heavy flooding reported: SAN JUAN  #breakingnews #news",caution_and_advice,train,hurricane maria hit puerto rico heavy flooding reported san juan breakingnews news
910704250635812870,Hurricane Maria looks like shes gaining some strength back. But never mind the wind. Its the flooding that is going to be the big killer,caution_and_advice,train,hurricane maria look like shes gaining strength back never mind wind flooding going big killer
912083128751153152,RT @MsgrKSullivan: #HurricaneMaria: first category 4 hurricane to hit PR is 85 yrs. Help these islands by donating to @CatholicRelief. http,caution_and_advice,train,hurricanemaria first category hurricane hit pr yr help island donating
912295951741550592,@NOAA NHC 8AM EDT 092517 MARIA 30.8N 73.0W Cat 1-75 mph N 7mph 961mb Tropical Storm WARNING: NC Coast Extreme Swell Surf: East US Coast,caution_and_advice,train,nhc edt maria n w cat mph n mph mb tropical storm warning nc coast extreme swell surf east u coast
910675081180975105,Pros at #Hurricane Central on Weather Channel give stark warnings to every1 in #PuertoRico! DANGEROUS FLASH FLOODS HAPPENING NOW! #PR #Maria,caution_and_advice,train,pro hurricane central weather channel give stark warning every puertorico dangerous flash flood happening pr maria
913016638978580480,#Maria is now a Tropical Storm with winds at 70 mph. Tropical Storm Warnings remain in effect along the coast. Updates now on @AMHQ.,caution_and_advice,train,maria tropical storm wind mph tropical storm warning remain effect along coast update
910572055451652096,#Turkey Turkey issues travel warning over Hurricane Maria - Turkeys foreign ministry on Wednesday issued a war,caution_and_advice,train,turkey turkey issue travel warning hurricane maria turkey foreign ministry wednesday issued war
912362832875937794,#HurricaneMaria is not done yet. Here on the #EastCoast we are preparing to deal with her remnants as a #TropicalStorm. #hurricane #drfee,caution_and_advice,train,hurricanemaria done yet eastcoast preparing deal remnant tropicalstorm hurricane drfee
910646785814691840,"Hurricane conditions are not over in Puerto Rico, #Maria will strengthen again, and no one can say where it goes past Saturday.",caution_and_advice,train,hurricane condition puerto rico maria strengthen one say go past saturday
914720959067820033,That is why Trump declared Puerto Rico an emergency disaster before it hit and sent FEMA,caution_and_advice,train,trump declared puerto rico emergency disaster hit sent fema
911566180401451010,No weather impacts this wkend from hurricane #Maria in the Southeast. But dangerous beach conditions r spreading northward #flwx #gawx #scwx,caution_and_advice,train,weather impact wkend hurricane maria southeast dangerous beach condition r spreading northward flwx gawx scwx
911933289639874560,Puerto Rico Dam Failing; Flash Flood Emergency DeclaredEXTREMELY DANGEROUS SITUATION,caution_and_advice,train,puerto rico dam failing flash flood emergency declaredextremely dangerous situation
913537017941680130,"Pro #Contractors follow these tips, below. Charlatans never do. Be careful as you rebuild. #HurricaneHarvey #HurricaneIrma #HurricaneMaria",caution_and_advice,train,pro contractor follow tip charlatan never careful rebuild hurricaneharvey hurricaneirma hurricanemaria
912218577532370944,#HurricaneMaria is still churning towards the East Coast #weather,caution_and_advice,train,hurricanemaria still churning towards east coast weather
912168793387843585,"Even if #HurricaneMaria remains offshore of the U.S. East Coast, hazardous seas and rough surf will occur:",caution_and_advice,train,even hurricanemaria remains offshore u east coast hazardous sea rough surf occur
912318828759207936,Flood water can kill you in many ways. Please be careful. #Hurricane #Safety #waterislife #mniwiconi,caution_and_advice,train,flood water kill many way please careful hurricane safety waterislife mniwiconi
912065293689786369,5 PM SUN UPDATE: No big changes in Marias track. Tropical Storm Watches have been issued for parts of the NC coast,caution_and_advice,train,pm sun update big change maria track tropical storm watch issued part nc coast
913341422836883456,GALMOBILE Emergency Model  #puertorico #hurricanemaria #clean #drinking #water #emergency #relief,caution_and_advice,train,galmobile emergency model puertorico hurricanemaria clean drinking water emergency relief
912278642906066944,Tropical Storm Warning for NC Coast,caution_and_advice,train,tropical storm warning nc coast
910814683376095233,"LATEST: Flood warnings still in place for Puerto Rico after Hurricane Maria, says National Weather Service San Juan",caution_and_advice,train,latest flood warning still place puerto rico hurricane maria say national weather service san juan
910790071116328961,Hurricane Maria on the move. Where the storm is headed next and a look at the damage in Puerto Rico coming up on #NBC10NewsToday @ 5AM.,caution_and_advice,train,hurricane maria move storm headed next look damage puerto rico coming nbcnewstoday
911983452907560962,"RT @distressline: #Hurricane &amp; tropical storm distress warning signs, emotional support resources via @distressline",caution_and_advice,train,hurricane tropical storm distress warning sign emotional support resource via
913966000919506945,"Gov. Cuomo sends over 100 more troopers, emergency personnel to aid Hurricane Maria-ravage",caution_and_advice,train,gov cuomo sends trooper emergency personnel aid hurricane mariaravage
910566085707083776,2PM ADVISORY: The center of Hurricane #Maria has emerged back over the water. It may re-intensify a bit. Current winds: 115 mph.,caution_and_advice,train,pm advisory center hurricane maria emerged back water may reintensify bit current wind mph
912075173674864640,Hurricane Maria is about the size of Florida; its generating bigger waves and dangerous conditions on the coastline,caution_and_advice,train,hurricane maria size florida generating bigger wave dangerous condition coastline
911726621454876673,RT @JetBlue: Relief efforts continue in Puerto Rico. Seats available on flights from SJU to Florida today.  #100x35J,caution_and_advice,train,relief effort continue puerto rico seat available flight sju florida today xj
911665588505923585,RT PRFAA: Vital safety tips and ways to reunite with your loved ones from fema and RedCross #HurricaneMaria,caution_and_advice,train,prfaa vital safety tip way reunite loved one fema redcross hurricanemaria
913867162783232000,And there was no advance warning for Haiti earthquake. Hurricane hitting Puerto Rico was no surprise.,caution_and_advice,train,advance warning haiti earthquake hurricane hitting puerto rico surprise
910658244275716096,I just saw on tv that the entire country will be without power for 4 to 6 MONTHS ὣ6ὣ6ὣ6,caution_and_advice,train,saw tv entire country without power month
913781836823789568,"Rains brings floods risks to #PuertoRico, already battered by #HurricaneMaria, warns @NWSSanJuan",caution_and_advice,train,rain brings flood risk puertorico already battered hurricanemaria warns
912421482374057984,5:00 #Maria update. Winds still holding at 80mph. The storm will bring tropical storm conditions to the Outer Banks.,caution_and_advice,train,maria update wind still holding mph storm bring tropical storm condition outer bank
911780571340247041,Flooding from #HurricaneMaria in #Caguas #PuertoRico. #Maria expected to bring rain to PR til Sat. #PuertoRicoStrong. Per Chaiza Cardona,caution_and_advice,train,flooding hurricanemaria caguas puertorico maria expected bring rain pr til sat puertoricostrong per chaiza cardona
913883168985485312,"Good to know! If youre affected, sterilize your water with this #HurricaneMaria #BeSafe",caution_and_advice,train,good know youre affected sterilize water hurricanemaria besafe
912322207103234052,RT @BreakinNewz01: HurricaneMaria has weakened slightly but dont let your guard down. Impacts for Outer Banks to SE Virginia in play. http,caution_and_advice,train,hurricanemaria weakened slightly dont let guard impact outer bank se virginia play
910526006771027968,#TravelAlert Cuba  | Summary – Hurricane Maria is forecast to bring hazardous sea and weather conditions to easter,caution_and_advice,train,travelalert cuba summary hurricane maria forecast bring hazardous sea weather condition easter
914657184079900673,"Give if you can. Even when the immediate emergency is over (its not yet), there will be humanitarian needs. Youd want help if it were you",caution_and_advice,train,give even immediate emergency yet humanitarian need youd want help
910544772653355010,#Hurricane #Maria is causing severe flooding in parts of #PuertoRico,caution_and_advice,train,hurricane maria causing severe flooding part puertorico
910690800492797952,DIRE WARNINGS for #PuertoRico! CONTINUING rains are sending flash floods through low lying towns! #ClimateChangeIsReal #ClimateChange #Maria,caution_and_advice,train,dire warning puertorico continuing rain sending flash flood low lying town climatechangeisreal climatechange maria
910682058313408512,"Hurricane Maria gradually moves away from Puerto Rico, conditions worsen over eastern Dominican Republic",caution_and_advice,train,hurricane maria gradually move away puerto rico condition worsen eastern dominican republic
910786491978211328,Hurricane Maria Live Updates: Catastrophic Flooding in #PuertoRico  Via @NYTimesὌCCC #NewYork #NYC #Life,caution_and_advice,train,hurricane maria live update catastrophic flooding puertorico via newyork nyc life
910674721351589889,"LATEST: Catastrophic flash flooding occurring over portions of Puerto Rico, NHC says as Hurricane Maria moves off northern coast",caution_and_advice,train,latest catastrophic flash flooding occurring portion puerto rico nhc say hurricane maria move northern coast
912256006410948608,Tropical storm warning in effect for Dare County ahead of Maria: MIAMI (AP  via @WAVY_News,caution_and_advice,train,tropical storm warning effect dare county ahead maria miami ap via
914866294800953344,State of Emergency declared in #Florida in support of #PuertoRico,caution_and_advice,train,state emergency declared florida support puertorico
913425153589161986,National Lawyers Guild: Hurricane Maria in Puerto Rico: Cancel the debt &amp; emergency relief now,caution_and_advice,train,national lawyer guild hurricane maria puerto rico cancel debt emergency relief
914476729250455552,Public health emergency declared in #PuertoRico before storm hit by @HHSGov,caution_and_advice,train,public health emergency declared puertorico storm hit
912063629448663040,"UPDATE: Tropical Storm Watch just issued along parts of NC coast, Surf City to NC/VA line #Maria @Ginger_Zee @RobMarciano @Wx_Max @SamWnek",caution_and_advice,train,update tropical storm watch issued along part nc coast surf city ncva line maria
910773592102711296,"Hurricane #Maria made landfall near Yabucoa, PR, ~6:15am ET w/ maximum sustained winds of 155 mph. Flash Flood Emergency for parts of PR.",caution_and_advice,train,hurricane maria made landfall near yabucoa pr et w maximum sustained wind mph flash flood emergency part pr
912285353259802624,#HurricaneMaria is headed to the east coast of the USA.,caution_and_advice,train,hurricanemaria headed east coast usa
910780404940050432,RT @femaregion2: For #Maria information &amp; #safety tips; visit:  #MariaPR #USVI @fema,caution_and_advice,train,maria information safety tip visit mariapr usvi
913891015572017152,I’m here panicking because of 8-10 hours of emergency water shut off and these people haven’t had any drinking water in several days,caution_and_advice,train,im panicking hour emergency water shut people havent drinking water several day
913041370948014081,"Tropical Storm Maria Moving North, Bringing Gusty Winds, Rain, Storm-Surge Flooding to NC; Tropical Storm Warning",caution_and_advice,train,tropical storm maria moving north bringing gusty wind rain stormsurge flooding nc tropical storm warning
910584733674983424,RT @MDavisbot: Happening Now: Hurricane Maria Moves Through Puerto Rico With Winds 155 mph. #HurricaneMaria,caution_and_advice,train,happening hurricane maria move puerto rico wind mph hurricanemaria
910743051047489536,HURRICANE MARIA STATE OF EMERGENCY ~ DEADLY STORM SURGE WARNING ⚠️,caution_and_advice,train,hurricane maria state emergency deadly storm surge warning
913003264764989450,"LATEST: Tropical storm warning issued Tuesday morning through Wednesday as Maria moves past Outer Banks, North Carolina before turning east.",caution_and_advice,train,latest tropical storm warning issued tuesday morning wednesday maria move past outer bank north carolina turning east
914963134875684866,"RT @PatriciaMazzei: .@flgovscott declares Hurricane Maria state of emergency in FL to open 3 relief centers for Puerto Ricans, at MIA, ORL,",caution_and_advice,train,declares hurricane maria state emergency fl open relief center puerto ricans mia orl
912378268178927616,"RT @wcti12: The Red Cross is advising ENC residents to stay alert while Hurricane Maria, now a Cat. 1, remains off our coast. /",caution_and_advice,train,red cross advising enc resident stay alert hurricane maria cat remains coast
910580845454483457,"#ThisIsNotADrill: Extremely Dangerous #HurricaneMaria Knocks Out All Power to #PuertoRico, Heavy Flooding",caution_and_advice,train,thisisnotadrill extremely dangerous hurricanemaria knock power puertorico heavy flooding
912063829948891136,RT @wxbrad: Tropical Storm Watches are now in effect for the Outerbanks and Coastal areas of NC. #ncwx 3OBX #Maria,caution_and_advice,train,tropical storm watch effect outerbanks coastal area nc ncwx obx maria
912384797007327232,A tropical storm warning is in effect for the NC coast from Cape Lookout to Duck. More at  #Maria,caution_and_advice,train,tropical storm warning effect nc coast cape lookout duck maria
913077821114810369,"RT @LacyClayMO1: #PuertoRico is a national emergency. The Devastation in Puerto Rico, as Seen From Above - The New York Times /",caution_and_advice,train,puertorico national emergency devastation puerto rico seen new york time
912266206484320256,RT @IngridNews13: Tropical Update: Tropical Storm Warnings in effect for Outer Banks. Storm stays offshore. @WLOS_13 #maria,caution_and_advice,train,tropical update tropical storm warning effect outer bank storm stay offshore maria
912421158250799105,Onslow County Emergency Management encourages residents to secure loose objects in their houses to prevent damage.,caution_and_advice,train,onslow county emergency management encourages resident secure loose object house prevent damage
913106526486667264,@ALT_uscis Drinking water from streams where they may have been animal carcases upstream. In danger of disease outbreaks. #PuertoRico #HurricaneMaria,caution_and_advice,train,drinking water stream may animal carcase upstream danger disease outbreak puertorico hurricanemaria
912325053114720256,Tropical storm warnings and watches for the NC coast. As #Maria is expected to skirt the coast before heading E into open water #wn225wx,caution_and_advice,train,tropical storm warning watch nc coast maria expected skirt coast heading e open water wnwx
912437689022107653,.@VATF1 expected to land at 8:30pm from #PuertoRico following 3weeks of help with #HurricaneMaria. Were standing by @ABC7News at 6/11pm,caution_and_advice,train,expected land pm puertorico following week help hurricanemaria standing pm
911718550527729665,"RT @AntonioParis: This is not good. #HurricaneMaria, now with winds up to 179 mph, will pass over Utuado, my hometown.",caution_and_advice,train,good hurricanemaria wind mph pas utuado hometown
910610099617583104,Hurricane Maria confirms dire warnings for 2017 hurricane season As Hurricane Maria continues to cause destruction,caution_and_advice,train,hurricane maria confirms dire warning hurricane season hurricane maria continues cause destruction
910523508064624640,"RT @AP: The Latest: Hurricane Maria approaches the northern coast of Puerto Rico; destructive winds, flooding continue.",caution_and_advice,train,latest hurricane maria approach northern coast puerto rico destructive wind flooding continue
