tweet_id,tweet_text,class_label,split,clean_text
910643768289832961,RT @LouisT91Updates: Keeping Mexico City and those in the path of Hurricane Maria in our prayers and thoughts tonight.἟2἟D἞9἟2ὤFἿC,sympathy_and_support,train,keeping mexico city path hurricane maria prayer thought tonightdfc
911722659083423751,We just heard from our friend and customer in Puerto Rico! He and family are safe but says PR is devastated. Please help below if you can.,sympathy_and_support,train,heard friend customer puerto rico family safe say pr devastated please help
912343226908119040,Great opportunity to help with #Maria relief efforts happening on Friday ὄ7,sympathy_and_support,train,great opportunity help maria relief effort happening friday
910609296580157441,Please pray for the people of Puerto Rico. My familys town of Guayama is nearly completely under water.,sympathy_and_support,train,please pray people puerto rico family town guayama nearly completely water
911636805132439552,Truth! Pto Rico needs so much help. How do we get what they need to them? People are dying.#puertorico #HurricaneMaria,sympathy_and_support,train,truth pto rico need much help get need people dyingpuertorico hurricanemaria
912463746643017728,RT @The_Nabster: Please help #PuertoRico #UnitedForPuertoRico #HelpPuertoRico #StandWithPuertoRico,sympathy_and_support,train,please help puertorico unitedforpuertorico helppuertorico standwithpuertorico
910650907896901632,RT @Inteliquent: Sending our love and support to everyone affected by Hurricane Maria. #puertoricostrong,sympathy_and_support,train,sending love support everyone affected hurricane maria puertoricostrong
914808181368524802,Our hearts go out to the victims of #HurricaneMaria. The @RedCross has boots on the ground. Help those in need.,sympathy_and_support,train,heart go victim hurricanemaria boot ground help need
910567355352203264,"Ugh, this is devastating. Youre in my thoughts and prayers, Puerto Rico.",sympathy_and_support,train,ugh devastating youre thought prayer puerto rico
910536353221357569,Oh my God! Please pray for the people of Puerto Rico This is terrifying!,sympathy_and_support,train,oh god please pray people puerto rico terrifying
913505848105754624,Can someone please help this woman Jacquie Gormley get in touch with her son Marty in Puerto Rico. @fema @RedCross #HealthEmergency,sympathy_and_support,train,someone please help woman jacquie gormley get touch son marty puerto rico healthemergency
912457901486243842,Devastating. My thoughts &amp; prayers are w/ #PuertoRico. These are American citizens - we owe them every resource we have to rebuild &amp; recover,sympathy_and_support,train,devastating thought prayer w puertorico american citizen owe every resource rebuild recover
912413250054213633,Makes me remember @haymeliss and Team Puerto Rico last year at Worlds. Please help if you can. Prayers are powerful and free.,sympathy_and_support,train,make remember team puerto rico last year world please help prayer powerful free
912394704460886016,I have seen MULTIPLE messages like this online. PR NEEDS HELP PLEASE REPORT ON THIS @Reuters @nytimes @CNN @Refinery29 @BuzzFeed,sympathy_and_support,train,seen multiple message like online pr need help please report
910615800171700224,"This is unbelievable. I was out for a few days and couldn’t take it, I really fell sorry for the residents of Puerto Rico #Maria",sympathy_and_support,train,unbelievable day couldnt take really fell sorry resident puerto rico maria
913062066717573120,"RT @Colette_Tuteur: We need to help our brothers and sisters in Puerto Rico. NOW #45.. NOT next year, or next week, but NOW.",sympathy_and_support,train,need help brother sister puerto rico next year next week
913556581106819072,RT @NOW_NYC: Puerto Rico and the U.S. Virgin Islands have been devastated by #HurricaneMaria. Here’s how you can help:,sympathy_and_support,train,puerto rico u virgin island devastated hurricanemaria here help
910622596357439489,#PuertoRicoStrong Prayers go out to the people in Puerto Rico who were caught by Hurricane Maria. Classified as type 5 currently.,sympathy_and_support,train,puertoricostrong prayer go people puerto rico caught hurricane maria classified type currently
913414259228282880,#Chefs are sending more than #thoughts &amp; #prayers to #PuertoRico as food supplies run low -,sympathy_and_support,train,chef sending thought prayer puertorico food supply run low
912342024560496649,@chelseahandler And no help or acknowledgement of the devastation in #PuertoRico because of #HurricaneMaria #25thAmendmentNow,sympathy_and_support,train,help acknowledgement devastation puertorico hurricanemaria thamendmentnow
914970385560539141,"RT @WorldVisionUSA: When our brothers &amp; sisters suffer, we act.. #HurricaneHarvey, #HurricaneIrma, #HurricaneMaria. Via @NPRGoatsandSoda ht",sympathy_and_support,train,brother sister suffer act hurricaneharvey hurricaneirma hurricanemaria via ht
914646565171683329,People of #PuertoRico PLEASE know ALL Americans care about y’all .@POTUS Trump &amp;all officials r working hard to get help to you Ignorehaters,sympathy_and_support,train,people puertorico please know american care yall trump ampall official r working hard get help ignorehaters
910566538499051520,RT @HavidanUAlbany: Please keep the people of Puerto Rico &amp; the Caribbean in your thoughts as they endure the devastating impact of Hurrica,sympathy_and_support,train,please keep people puerto rico caribbean thought endure devastating impact hurrica
913183972221423617,"Screw your thoughts and prayers get them some damn help, food, water, diesel, med supplies, and transport out for infirmed",sympathy_and_support,train,screw thought prayer get damn help food water diesel med supply transport infirmed
911780360769306625,Praying for Puerto Rico ὤFὤFὤFὤFὤF❤️❤️ὢA,sympathy_and_support,train,praying puerto rico fffffa
910566586548965381,Pray for PR ὤFἿD,sympathy_and_support,train,pray pr fd
911613219365584896,For those affected by the earthquake in Mexico ➡️  or #HurricaneMaria in the Caribbean ➡️,sympathy_and_support,train,affected earthquake mexico hurricanemaria caribbean
912425790037426178,please accept my thoughts and prayers for your loss and recovery. God Bless America and Puerto Rico,sympathy_and_support,train,please accept thought prayer loss recovery god bless america puerto rico
913253805835374593,"My ❤️ is so heavy. 1 wk later + NO help, NO food, NO running water or electric. Ppl havent spoken to loved ones still. WTF. #HurricaneMaria",sympathy_and_support,train,heavy wk later help food running water electric ppl havent spoken loved one still wtf hurricanemaria
912121655912206336,❤️἟5἟7❤️PUERTO RICO - HELP IS ARRIVING‼️#PuertoRico HANG IN THERE❣️#MariaPR #Prayer4PR #HurricaneMaria #Support #HELP #USALove ❤️἟5἟7❤️἟A἟8,sympathy_and_support,train,puerto rico help arrivingpuertorico hang theremariapr prayerpr hurricanemaria support help usalove
910651614863724544,My thoughts go to the victims of Hurricane Maria in Puerto Rico ἟5἟7,sympathy_and_support,train,thought go victim hurricane maria puerto rico
911943201686253568,RT @marcorubio: #PuertoRico we are with you. We will do all we can to make sure you receive the help you need as soon as possible. #Hurrica,sympathy_and_support,train,puertorico make sure receive help need soon possible hurrica
910584552699113473,Wow. Thoughts and prayers with the people of Dominica.,sympathy_and_support,train,wow thought prayer people dominica
913347396993785856,"Please continue 2 pray with us for Puerto Rico, devastated by Hurricane Maria, and Grace Pointe families who have friends &amp; family affected.",sympathy_and_support,train,please continue pray u puerto rico devastated hurricane maria grace pointe family friend family affected
910624121012277248,RT @RepKihuen: Praying that the people of #PuertoRico get the disaster relief they need. My thoughts are with you.,sympathy_and_support,train,praying people puertorico get disaster relief need thought
912461942417215489,RT @trish_regan: Our thoughts &amp; prayers are with the folks in Puerto Rico #HurricaneMaria has knocked out power to ENTIRE island.,sympathy_and_support,train,thought prayer folk puerto rico hurricanemaria knocked power entire island
914135896076713986,@gisellefer For those that really want to helpShare this! TY! On behalf of those actually helping!,sympathy_and_support,train,really want helpshare ty behalf actually helping
912437766759124992,RT @WWEPeytonRoyce: Thoughts are with everyone affected by #HurricaneMaria ὤF,sympathy_and_support,train,thought everyone affected hurricanemaria f
910686274738147328,RT @marty_walsh: To all those impacted by Hurricane Maria: our thoughts &amp; prayers are with you. To those affected in Boston: your City is h,sympathy_and_support,train,impacted hurricane maria thought prayer affected boston city h
913604226600898560,#HurricaneMaria #PrayForPR  Please help and share if you can!,sympathy_and_support,train,hurricanemaria prayforpr please help share
910648458960424960,so sad &lt;/3 Prayers for all affected by Hurricane Maria,sympathy_and_support,train,sad lt prayer affected hurricane maria
912264730630393857,#DSTRRescueNeeded Thinking of the people who need help in Pu,sympathy_and_support,train,dstrrescueneeded thinking people need help pu
913863371174199296,One way to help those affected my #HurricaneMaria is to book your next #hotel w/ @Kind_Traveler &amp; choose @RedCross as your #charity. Theyre working tirelessly to help people in need. Learn more:  ❤️ #Maria,sympathy_and_support,train,one way help affected hurricanemaria book next hotel w choose charity theyre working tirelessly help people need learn maria
910712904185466880,We still havent heard from my grandfather and other family in Puerto Rico. Please send good thoughts and prayers this is very scary,sympathy_and_support,train,still havent heard grandfather family puerto rico please send good thought prayer scary
910620944800116736,Thinking about all the devastation being caused in the Caribbean by hurricane Maria and praying for all affected❤️,sympathy_and_support,train,thinking devastation caused caribbean hurricane maria praying affected
910625180107575298,RT @SenWhitehouse: My heart goes out to Puerto Rico and all those affected by Hurricane Maria. Here are some ways to help:,sympathy_and_support,train,heart go puerto rico affected hurricane maria way help
910624172111466497,Heaven help us #HurricaneMaria #PuertoRicoStrong #puertorico #,sympathy_and_support,train,heav help us hurricanemari puertoricostrong puertor
914208198659383297,Our thoughts and prayers are with those impacted by Hurricane Maria and we are grateful to all who are helping in Puerto Rico.,sympathy_and_support,train,thought prayer impacted hurricane maria grateful helping puerto rico
911765728998694913,RT @synegang: Hurricane Marias a bitch ὢ1ὢ1ὢ1 #prayforpuertorico all New York Ricans donate and help the,sympathy_and_support,train,hurricane maria bitch prayforpuertorico new york ricans donate help
914157716158816257,How to Find or Reunite with Loved Ones Heres how to help the federal response to Hurricane Maria  via @fema,sympathy_and_support,train,find reunite loved one here help federal response hurricane maria via
913883415765798914,Update: Feeding Americas continued response to help the people of Puerto Rico devastated by #HurricaneMaria,sympathy_and_support,train,update feeding america continued response help people puerto rico devastated hurricanemaria
913863440162328576,"@IvankaTrump Thanks US Navy for help my Island, for help all of this American People and for build up PR!! God Bless US&amp;PR #PuertoRico #HurricaneMaria",sympathy_and_support,train,thanks u navy help island help american people build pr god bless usamppr puertorico hurricanemaria
913363262162505729,@realDonaldTrump You need to do all you can NOW to help the people of Puerto Rico! Your lack of action for #PR is #deplorable. #HurricaneMaria,sympathy_and_support,train,need help people puerto rico lack action pr deplorable hurricanemaria
912999294109614080,"RT @NotesFromHeL: So many families, including mine, are waiting to hear from loved ones in Puerto Rico. Latest column.",sympathy_and_support,train,many family including mine waiting hear loved one puerto rico latest column
911783114476802049,We are heartbroken to see the devastation caused by Hurricane Maria in PR-our thoughts are w/our team members &amp; residents of the island. 1/2,sympathy_and_support,train,heartbroken see devastation caused hurricane maria prour thought wour team member resident island
914858012099014656,@GlennaOn10 Please help me to find language on where Hurricane #Maria impacted #USVI . Still reading.,sympathy_and_support,train,please help find language hurricane maria impacted usvi still reading
910677961153662976,"Please Pray for Carmen Pizarro That she is safe from Hurricane Maria, in Puerto Rico We have not heard from",sympathy_and_support,train,please pray carmen pizarro safe hurricane maria puerto rico heard
911955606038294533,More Americans who need our help! #USVI #POTUS is not tweeting about this tragedy. #Unite #RedCross,sympathy_and_support,train,american need help usvi potus tweeting tragedy unite redcross
910669731190968321,RT @SInow: MLB players are sending thoughts and prayers to Puerto Rico as Hurricane Maria hits,sympathy_and_support,train,mlb player sending thought prayer puerto rico hurricane maria hit
912382060148383744,Heres a @nytimes article on how you can help those affected by #HurricaneMaria.  #HelpforPR #HelpforPuertoRico,sympathy_and_support,train,here article help affected hurricanemaria helpforpr helpforpuertorico
911970002630258690,@realDonaldTrump I figured since you are so busy creating change in the NFL that I could offer some help in helping our fellow Americans,sympathy_and_support,train,figured since busy creating change nfl could offer help helping fellow american
912094287105585152,RT @TheFoxPlays_: Hurricane Maria really did some damage to Puerto Rico. I hope everything goes well for them. #PrayForPuertoRico,sympathy_and_support,train,hurricane maria really damage puerto rico hope everything go well prayforpuertorico
913884569128116224,RT @sdk14754977: Please pray for them and all of the missing children.,sympathy_and_support,train,please pray missing child
913030740895584256,RT @SenDonnelly: Praying for Puerto Rico &amp; U.S. Virgin Islands. They are American citizens &amp; I support providing relief in the wake of Hurr,sympathy_and_support,train,praying puerto rico u virgin island american citizen support providing relief wake hurr
913489829832413186,RT @BaltCoPS: To our dedicated staff from @PuertoRicoPUR: Your families are in our thoughts. We stand by you! #HurricaneMaria.,sympathy_and_support,train,dedicated staff family thought stand hurricanemaria
910547891252367360,@Natashasweatte @juvymata1 Our thoughts ❤️and prayers ὤFgo out to him and all the people in the path of Hurricane Maria,sympathy_and_support,train,thought prayer fgo people path hurricane maria
911977145458667520,Puerto Rican mayors tell stories of residents stranded by floodwaters screaming for help in the darkness.,sympathy_and_support,train,puerto rican mayor tell story resident stranded floodwaters screaming help darkness
914227019231227904,RT @john_paciga: My thoughts and prayers are with all those affected by Hurricane Maria in Puerto Rico. Stay strong #PrayForPuertoRico #Pue,sympathy_and_support,train,thought prayer affected hurricane maria puerto rico stay strong prayforpuertorico pue
913472531306250240,Please Help Us Raise Funds for Hurricane Maria Relief!,sympathy_and_support,train,please help u raise fund hurricane maria relief
914210806149021696,"RT @johnpaul_newman: Please send your thoughts and prayers to Donald J. Trump, the real victim of Hurricane Maria.",sympathy_and_support,train,please send thought prayer donald j trump real victim hurricane maria
910727562741006337,I hope your thoughts and prayers are also with the millions right here in America who would be injured by Graham-Cassidy. Please vote No!,sympathy_and_support,train,hope thought prayer also million right america would injured grahamcassidy please vote
910722270087311361,Thoughts and prayers to all Send Relief aid thru @sowaseedcf so help will get to folk not CEO..,sympathy_and_support,train,thought prayer send relief aid thru help get folk ceo
910636170111045632,"RT @RepJoeCourtney: My thoughts are with those impacted by Hurricane #Maria in #PuertoRico, #USVI, and in Caribbean. We stand with you now",sympathy_and_support,train,thought impacted hurricane maria puertorico usvi caribbean stand
914495118203265025,Thank you everyone for your warm thoughts. My uncle is accounted for but so many in #PuertoRico arent. This is still a desperate situation. #HurricaneMaria,sympathy_and_support,train,thank everyone warm thought uncle accounted many puertorico arent still desperate situation hurricanemaria
914196451047198720,RT @davidmackau: Heres How You Can Help People Affected By Hurricane Maria,sympathy_and_support,train,here help people affected hurricane maria
912363226519801857,PRAYER ALERT: Please join World Renew in praying for the Lord’s hand to sustain the #PuertoRico dam.  #HurricaneMaria,sympathy_and_support,train,prayer alert please join world renew praying lord hand sustain puertorico dam hurricanemaria
914192400074993664,RT @SenJohnMcCain: Cindy &amp; I continue to pray for #PuertoRico following devastating #HurricaneMaria. Here are a few ways you can help: http,sympathy_and_support,train,cindy continue pray puertorico following devastating hurricanemaria way help
911968598381314051,"Also, 45, lets stop focusing on the NFL, how are we going to help our #PuertoRico family? They need attention/resources. #HurricaneMaria",sympathy_and_support,train,also let stop focusing nfl going help puertorico family need attentionresources hurricanemaria
910619089558818819,"If you pray, please do so now. If you give, please plan to do so to help the recovery of many Caribbean islands. #HurricaneMaria",sympathy_and_support,train,pray please give please plan help recovery many caribbean island hurricanemaria
914236461460983810,Keep the people affected by the #hurricanes in your thoughts and stay apprised of ways to help them recover/ rebuild. #hurricanerelief (2/2),sympathy_and_support,train,keep people affected hurricane thought stay apprised way help recover rebuild hurricanerelief
912384368144011264,RT @johnlundin: Please R/T - #PuertoRico Governor Pleads For Help As #Trump Abandons US #Hurricane Victims  #MondayM,sympathy_and_support,train,please puertorico governor pleads help trump abandon u hurricane victim mondaym
910539260494827523,Our thoughts and prayers are with those affected by Hurricane Maria in Dominica. Here is more information on how you can help. #TotalEngGD,sympathy_and_support,train,thought prayer affected hurricane maria dominica information help totalenggd
912123824421900288,@realDonaldTrump What is your plan to help these US citizens? They are desperate!! #cricketsfromthepresident #PrayForPuertoRico,sympathy_and_support,train,plan help u citizen desperate cricketsfromthepresident prayforpuertorico
911748777203175424,"Hello Friends, Many of us have been wondering how we can help the Island of Puerto Rico after Hurricane Maria.",sympathy_and_support,train,hello friend many u wondering help island puerto rico hurricane maria
913502352396742656,Our thoughts and prayers go out to everyone affected by #HurricaneMaria. The devastation in Puerto Rico and Mexican is unreal.,sympathy_and_support,train,thought prayer go everyone affected hurricanemaria devastation puerto rico mexican unreal
910567218391474176,Im so worried for my friends down in #PuertoRico. Please pray for their protection and safety. ὤF#hurricanemaria2017,sympathy_and_support,train,im worried friend puertorico please pray protection safety fhurricanemaria
913469823795056642,@realDonaldTrump Pls ask Congress 2 pass #PuertoRicoRelief pkg + DOUBLE MILITARY are needed 2 help w/ search &amp; rescue operations.,sympathy_and_support,train,pls ask congress pas puertoricorelief pkg double military needed help w search rescue operation
911769362146713605,RT @PaulaCh89845485: Heres How to Support Puerto Rico as it Recovers From Hurricane Maria!Anything helps!Theyre in need of major relief h,sympathy_and_support,train,here support puerto rico recovers hurricane mariaanything helpstheyre need major relief h
912301527892680705,".@SpeakerRyan, Prayers and Thoughts are not enough. Stop dreaming of taking healthcare away and #GetToWork",sympathy_and_support,train,prayer thought enough stop dreaming taking healthcare away gettowork
912365878204932096,RT @PuertoRicoPUR: We need drinking water #HurricaneMaria Please help us!,sympathy_and_support,train,need drinking water hurricanemaria please help u
913777176654127105,Please help chef @chefjoseandres and #ChefsForPuertoRico feed the people of PR #PuertoRicoRelief,sympathy_and_support,train,please help chef chefsforpuertorico feed people pr puertoricorelief
912169137924919297,RT @JanetDFoster: My heart goes out to Puerto Rico! There are people fighting for their lives after Hurricane Maria and all 45 does is beli,sympathy_and_support,train,heart go puerto rico people fighting life hurricane maria beli
912443364334858240,RT @FaithandFreedom: Our thoughts and prayers go out to all of those impacted by Hurricane #Maria in Puerto Rico. Via @ChristianPost,sympathy_and_support,train,thought prayer go impacted hurricane maria puerto rico via
911744840894951426,Want to help Hurricane #Irma and #Maria victims? Here’s a good place to start,sympathy_and_support,train,want help hurricane irma maria victim here good place start
914640310302539777,If you can help a countrymen in need please do!,sympathy_and_support,train,help countryman need please
912247987144884224,Why arent we helping ?! Since when do we ignore anyone in need? Is this some form of control? Please send help!,sympathy_and_support,train,arent helping since ignore anyone need form control please send help
911660452286914560,Everyone please pray for the people that were in hurricanes Irma and Harvey and prayers out to the ones in hurricane Maria!,sympathy_and_support,train,everyone please pray people hurricane irma harvey prayer one hurricane maria
910671462008184833,"No longer there. Scared for my friends, neighbors, old coworkers, their homes &amp; families, my apartment, my courthouse, the street cats",sympathy_and_support,train,longer scared friend neighbor old coworkers home family apartment courthouse street cat
910770424853626880,"Are you kidding me hurricane Maria is a major hurricane again, after all the damage it already caused? Im praying for everyone ❤❤",sympathy_and_support,train,kidding hurricane maria major hurricane damage already caused im praying everyone
911919106890321921,Just because you arent on a cruise there doesnt mean their people arent affected! #prayfortheislands #HurricaneMaria #HurricaineIrma,sympathy_and_support,train,arent cruise doesnt mean people arent affected prayfortheislands hurricanemaria hurricaineirma
912400904841781248,RT @SenSanders: My thoughts are with the people of Puerto Rico recovering from Hurricane Marias devastation. We must do everything we can,sympathy_and_support,train,thought people puerto rico recovering hurricane maria devastation must everything
914872525556998144,RT @ImpactSP2: New blog - #HurricaneMaria: How Can I Help? #DisasterRelief tips for donors,sympathy_and_support,train,new blog hurricanemaria help disasterrelief tip donor
910628384509693954,"@jaketapper @AllisonChinchar Hurricane Maria please come to Atlanta Georgia I need some more cooler air, moisture and Ill take the wind in my sails. Bart Zabel HELP!",sympathy_and_support,train,hurricane maria please come atlanta georgia need cooler air moisture ill take wind sail bart zabel help
912104514454474752,RT @WhipHoyer: My prayers are w the people of #PuertoRico. I’m committed to ensuring the island has the resources to rebuild after Hurrican,sympathy_and_support,train,prayer w people puertorico im committed ensuring island resource rebuild hurrican
910696604683821057,"RT @Shareblue: Please keep the people of Puerto Rico in your thoughts and prayers, if you are someone who prays.",sympathy_and_support,train,please keep people puerto rico thought prayer someone prays
911643092637437952,RT @ReyZayMusic: Please pray for Puerto Rico got my mom there #HurricaneMaria,sympathy_and_support,train,please pray puerto rico got mom hurricanemaria
913081860682420225,Our partners @ConvoyofHope are working hard to make a difference all over the world. Please join us in prayer &amp; support of those affected.,sympathy_and_support,train,partner working hard make difference world please join u prayer support affected
913050377456627713,RT @HolyCitySinner: A desperate message from Puerto Rico and how you can help those affected by Hurricane Maria  via,sympathy_and_support,train,desperate message puerto rico help affected hurricane maria via
913084712771563520,Our thoughts are with our @FIUTropics #RSCF partners in the Dominica as they rebuild after a couple of massive #Hurricanes.ἲAὊ6,sympathy_and_support,train,thought rscf partner dominica rebuild couple massive hurricanesa
910550722822967297,Our thoughts are with all that have been effected by hurricane maria. #HurricaneMaria #devastation,sympathy_and_support,train,thought effected hurricane maria hurricanemaria devastation
913417987096498178,Our thoughts and hearts are with Puerto Rico and all affected by hurricane Irma and Maria ἟5἟7,sympathy_and_support,train,thought heart puerto rico affected hurricane irma maria
910797807069655040,RT @annaleclaire: Island of Puerto Rico destroyed by Hurricane Maria - Prayers for #PuertoRico #HurricaneMaria  vi,sympathy_and_support,train,island puerto rico destroyed hurricane maria prayer puertorico hurricanemaria vi
910548741479915520,Join us in praying for all those affected by the earthquake in Mexico City and for those in the path of Hurricane Maria!,sympathy_and_support,train,join u praying affected earthquake mexico city path hurricane maria
910647073476722688,Prayers go out to those affected by Hurricane MariaὤFἿDὤFἿD,sympathy_and_support,train,prayer go affected hurricane mariafdfd
914127333447127045,Praying for PR ὤFἿEὤFἿEὤFἿE,sympathy_and_support,train,praying pr fefefe
913189453056937984,"No food, water, power  just imagine  praying for PR! #hurricanemaria",sympathy_and_support,train,food water power imagine praying pr hurricanemaria
914189403525865472,How the people of San Juan reacted the day after Hurricane Maria. Not *exactly* sitting around waiting for help,sympathy_and_support,train,people san juan reacted day hurricane maria exactly sitting around waiting help
910538751897563136,"My heart and thoughts are with my friends/family &amp; the whole island of Puerto Rico, along with the Mexico City community. Heartbreaking.",sympathy_and_support,train,heart thought friendsfamily whole island puerto rico along mexico city community heartbreaking
913950382782640129,@realDonaldTrump So does PR get to benefit from your amazing plan to rebuild OUR NATION as you wont allow foreign aid to help?,sympathy_and_support,train,pr get benefit amazing plan rebuild nation wont allow foreign aid help
910587251880550400,"My thoughts go out to the people of Mexico City affected by the Earthquake, and everyone in Puerto Rico by Hurricane Maria.",sympathy_and_support,train,thought go people mexico city affected earthquake everyone puerto rico hurricane maria
911541009192046593,"God bless #PuertoRico. They are in dire straits, and now, a dam is failing. Please pray. #saturdaymorning #satchat",sympathy_and_support,train,god bless puertorico dire strait dam failing please pray saturdaymorning satchat
913440740319121414,RT @julito77: Want to help #PuertoRico from #HurricaneMaria destruction?@ConPRmetidos fund is legit &amp; will help people #MariaPR,sympathy_and_support,train,want help puertorico hurricanemaria destruction fund legit help people mariapr
913659199418257408,My thoughts &amp; prayers go out to the people of Puerto Rico. Also to the first responders be safe out there. #PuertoRico #HurricaneMaria,sympathy_and_support,train,thought prayer go people puerto rico also first responder safe puertorico hurricanemaria
913000149307322368,ὡE #truth #prayforpuertorico #hurricanemaria @ Madison Square Park,sympathy_and_support,train,e truth prayforpuertorico hurricanemaria madison square park
911805919633096705,My thoughts and prayers to all those affected by Hurricane Maria in Puerto Rico and the earthquakes in Mexico. #oneworld,sympathy_and_support,train,thought prayer affected hurricane maria puerto rico earthquake mexico oneworld
911945737524654081,Pls keep Puerto Rico in R prayers &amp; donate anyway U can. God bless Puerto Rico &amp; send em resources they need while #POTUS fights w/NFL.,sympathy_and_support,train,pls keep puerto rico r prayer donate anyway u god bless puerto rico send em resource need potus fight wnfl
910656343069138945,"Thoughts prayers and hope to all the worlds citizens effected by disasters. Its going to be a tough hard fight, persevere! #HuracanMaria",sympathy_and_support,train,thought prayer hope world citizen effected disaster going tough hard fight persevere huracanmaria
911718343815696386,@POTUS @fema enough of the dumb @NFL @NBA people on @PuertoRicoPUR need help!!!!!!!! #MariaPR,sympathy_and_support,train,enough dumb people need help mariapr
910562066905395203,Praying for my family and friends ἟5἟7,sympathy_and_support,train,praying family friend
911960172309962753,"RT @YasminNoEplz: In your #HurricaneMaria thoughts, prayers, donations, Im urging you all to PLEASE remember Dominica.",sympathy_and_support,train,hurricanemaria thought prayer donation im urging please remember dominica
910561743860101128,Please pray for me people!!,sympathy_and_support,train,please pray people
911689044916101126,Please everyone send help to PR!!#HurricaneMaria destroy the island ἟5἟7ὢ2,sympathy_and_support,train,please everyone send help prhurricanemaria destroy island
910543286078754822,Hurricane #Maria is passing directly over my familys home in Puerto Rico. Please pray that they may come out of this OK.,sympathy_and_support,train,hurricane maria passing directly family home puerto rico please pray may come ok
914176631241134081,Keeping the people of Puerto Rico &amp; all affected by the recent hurricanes in my thoughts &amp; prayers as our joint teams continue to respond.,sympathy_and_support,train,keeping people puerto rico affected recent hurricane thought prayer joint team continue respond
912291695018020864,RT @BookPuertoRico: CaribbeanTrips: The Caribbean is coming together to help the victims of #hurricaneirma and #hurricanemaria right h htt,sympathy_and_support,train,caribbeantrips caribbean coming together help victim hurricaneirma hurricanemaria right h htt
914938035015442432,Prayers and support for the victims &amp; families in #LasVegas and those who are still recovering from Hurricane Irma and Maria.,sympathy_and_support,train,prayer support victim family lasvegas still recovering hurricane irma maria
912463585594425344,@MarcAnthony #PuertoRico aka #America needs help. #PuertoRicoRelief #HurricaneMaria can we shift the conversation from #NFLBoycott to #USCitizens in need,sympathy_and_support,train,puertorico aka america need help puertoricorelief hurricanemaria shift conversation nflboycott uscitizens need
912373667975139328,RT @SecondLady: Our thoughts and prayers are with everyone in Puerto Rico. #HurricaneMaria,sympathy_and_support,train,thought prayer everyone puerto rico hurricanemaria
911738668754378753,RT @citunchained: We hope everyone in #PuertoRico stay safe. Youre in our thoughts #GoodVibes #energy,sympathy_and_support,train,hope everyone puertorico stay safe youre thought goodvibes energy
913448929387302914,Ways to help #PuertoRicans after #HurricaneMaria  #PrayForPuertoRico #PrayForPR #SanJose,sympathy_and_support,train,way help puertoricans hurricanemaria prayforpuertorico prayforpr sanjose
