tweet_id,tweet_text,class_label,split,clean_text
913482367091838976,"For Fla, fed Jones Act waived by @MikePenceVP a day after #HurricaneIrma. For Puerto Rico, happens Thurs -- a week after #HurricaneMaria",other_relevant_information,train,fla fed jones act waived day hurricaneirma puerto rico happens thurs week hurricanemaria
913099426964500480,RT @hurrtrackerapp: Some minor coastal flooding due to storm surge is already being felt on the Outer Banks. #Maria Ἲ5: @DHurstWNCN,other_relevant_information,train,minor coastal flooding due storm surge already felt outer bank maria
914583228727664640,RT @denicefrohman: USPS locations where residents in Puerto Rico &amp; USVI can pickup mail:,other_relevant_information,train,usps location resident puerto rico usvi pickup mail
910614148467314689,"Maria Knocks Out Power, Triggers Flooding In Puerto Rico.",other_relevant_information,train,maria knock power trigger flooding puerto rico
913153699140300801,#PuertoRico was in dire economic straits before #HurricaneMaria hit &amp; now ongoing US-imposed restrictions are making recovery impossible,other_relevant_information,train,puertorico dire economic strait hurricanemaria hit ongoing usimposed restriction making recovery impossible
910727727862476800,"Hurricane Maria Floods San Juan, Knocks Out Power Across Puerto Rico",other_relevant_information,train,hurricane maria flood san juan knock power across puerto rico
914129155742040064,Everyone pitching in except residents. Too dependent on others; where is their responsibility to join effirts to restore THEIR homes?,other_relevant_information,train,everyone pitching except resident dependent others responsibility join effirts restore home
914610688315854848,Most Puerto Ricans don’t have access to drinking water after Hurricane Maria,other_relevant_information,train,puerto ricans dont access drinking water hurricane maria
914606324268376064,@ThomasWictor Actually PR &amp; VI recd aid Sep 10-12 for Hurricane Irma. Then developing hurricane Maria stopped all transports until Sep 17.,other_relevant_information,train,actually pr vi recd aid sep hurricane irma developing hurricane maria stopped transport sep
911923214137389056,@FEMA what is status of direct assistance in #vieques. #hurricanemaria,other_relevant_information,train,status direct assistance vieques hurricanemaria
913385759876550656,Bcuz getting parts for oil production apparently more important than getting food /water to people! Stop the obscenity #PuertoRicoReliefNOW,other_relevant_information,train,bcuz getting part oil production apparently important getting food water people stop obscenity puertoricoreliefnow
912456973337194502,"RT @BetterschoolsFL: Had a chance to donate yet? Puerto Rico has just begun its long, difficult road to recovery from Hurricane Maria h",other_relevant_information,train,chance donate yet puerto rico begun long difficult road recovery hurricane maria h
911927757206114304,"RT @bennydiego: @ABC Astounding its that high. Hurricane Harvey, Irma &amp; MariaWildfires, Nuclear threat, Hacking, and hes busy attackin",other_relevant_information,train,astounding high hurricane harvey irma mariawildfires nuclear threat hacking he busy attackin
910647017608744961,"RT @Shahram_Tavasol: #Iran #News Videos: Hurricane Maria Cuts Electricity, Triggers Flooding Across Puerto Rico  htt",other_relevant_information,train,iran news video hurricane maria cut electricity trigger flooding across puerto rico htt
913042580056809473,"RT @RevKenGurley: The unsung, under-the-radar heroes of Hurricane Harvey, Irma, and Maria. The United States Military. We salute you! http",other_relevant_information,train,unsung undertheradar hero hurricane harvey irma maria united state military salute
913481788865073159,"Puerto Rico is in a state of crisis. In the wake of Hurricane Maria, mass flooding and",other_relevant_information,train,puerto rico state crisis wake hurricane maria mass flooding
913160967961358337,Rapper Pitbull lends his private plane to cancer patients stranded in Puerto Rico after Hurricane Maria,other_relevant_information,train,rapper pitbull lends private plane cancer patient stranded puerto rico hurricane maria
914574089746046976,You wont believe this!  Listen to this woman from Puerto Rico talk about why no one is getting help #hurricaneMaria,other_relevant_information,train,wont believe listen woman puerto rico talk one getting help hurricanemaria
914516992165543937,@carter84262 @The_Real_DN @Achamber85 @JasonKander @ProfSteveKeen @realDonaldTrump New York Times reported on Thursday there were over 7200 troops and 2800 federal aid workers on the ground in PR,other_relevant_information,train,new york time reported thursday troop federal aid worker ground pr
913443738613014528,America can invade and occupy Iraq and Afghanistan but it cant send aid to Puerto Rico,other_relevant_information,train,america invade occupy iraq afghanistan cant send aid puerto rico
911787051229442048,CURRENT RADAR: 10:58PM EDT See Live scans:  #wx #news #weather #storm #hail #tornado #maria,other_relevant_information,train,current radar pm edt see live scan wx news weather storm hail tornado maria
912975446702256128,RT @leylasantiago: Govmt says its hard to get to remote areas on the island after #HurricaneMaria. So we went. What we found:,other_relevant_information,train,govmt say hard get remote area island hurricanemaria went found
913471072787423238,"Maria hit Puerto Rico more than a week ago, leaving it without power and its roughly 3.4M people short on supplies.",other_relevant_information,train,maria hit puerto rico week ago leaving without power roughly people short supply
910769714837823488,"RT @WeatherNation: Gurabo, PR experienced the full wrath of Hurricane Marias winds and flooding Wednesday.",other_relevant_information,train,gurabo pr experienced full wrath hurricane maria wind flooding wednesday
911557349860630528,RT @MSN: Dam Fails as Puerto Rico Endures More Flooding from Hurricane Maria,other_relevant_information,train,dam fails puerto rico endures flooding hurricane maria
910554909740806146,Hurricane Maria Floods Streets in Puerto Rico  #Dominica #HurricaneMaria #HurricaneJose,other_relevant_information,train,hurricane maria flood street puerto rico dominica hurricanemaria hurricanejose
910620432331608065,Thousands of Puerto Ricans take refuge in shelters as island braces for Hurricane #Marias direct hit,other_relevant_information,train,thousand puerto ricans take refuge shelter island brace hurricane maria direct hit
914806055305187328,"RT @USCGSoutheast: The #USCG delievers fuel and water to Vieques, Puerto Rico in response to #HurricaneMaria.",other_relevant_information,train,uscg delievers fuel water vieques puerto rico response hurricanemaria
912051100102078466,RT @johnlundin: .@realDonaldTrump: This just in from @HillaryClinton #Maria #PuertoRico #hurricane #FEMA #DOD,other_relevant_information,train,maria puertorico hurricane fema dod
910708181646630912,Puerto Ricans are American citizens. They serve in our military. To leave them without the help they need would be criminal.,other_relevant_information,train,puerto ricans american citizen serve military leave without help need would criminal
913450946042236929,Today @USAREC_CG and I were in the @MiamiBattalion footprint to get updates on families affected by Hurricane Irma and Hurricane Maria. #USAREC #ArmyTeam #Committed,other_relevant_information,train,today footprint get update family affected hurricane irma hurricane maria usarec armyteam committed
914924523798937600,Tesla is shipping hundreds of Powerwall battery systems to Puerto Rico,other_relevant_information,train,tesla shipping hundred powerwall battery system puerto rico
914485821302038530,RT @ScreamNevermore: @77klg7 @neithskye @TheRickyDavila He WAS stopping foreign aid from getting to Puerto Rico.,other_relevant_information,train,stopping foreign aid getting puerto rico
913123376784273410,US Department of Defense estimates 44% of Puerto Rico doesnt have drinking water. This is our government: #PR #JonesAct #HurricaneMaria,other_relevant_information,train,u department defense estimate puerto rico doesnt drinking water government pr jonesact hurricanemaria
913023136593055744,"Citizens of the USA won’t be able to get more accessible aid because the admin doesn’t care about those who aren’t white, shame on us.",other_relevant_information,train,citizen usa wont able get accessible aid admin doesnt care arent white shame u
914215887057641474,RT @VetrepreneurOne:  What a #difference a #day #makes (#HurricaneMaria #Aftermath) --&gt;,other_relevant_information,train,difference day make hurricanemaria aftermath gt
914484089838870535,@HillaryClinton 2 islands #Dominica MOVES ON after #HurricaneMaria CITIZENS TAKE REINS on recovery Lucky NO @uscapitol to depend on!,other_relevant_information,train,island dominica move hurricanemaria citizen take rein recovery lucky depend
913923389349335040,Couple braves floods from Hurricane Maria to save their seven dogs  via @nypost,other_relevant_information,train,couple brave flood hurricane maria save seven dog via
910755233642553344,Philly Puerto Rican community mobilizes to generate Hurricane aid,other_relevant_information,train,philly puerto rican community mobilizes generate hurricane aid
914371903355224065,"As they watch loved ones head to shelters, neighbors say its tough to deal with uncertainty #Levittown #cataño #puertorico #hurricanemaria",other_relevant_information,train,watch loved one head shelter neighbor say tough deal uncertainty levittown cataño puertorico hurricanemaria
913174466087198720,"Satellite images show an island devoid of light. Cellular phone service is non-existent. Millions of people could face an extended period without clean water, refrigeration, safe food or medical supplies.",other_relevant_information,train,satellite image show island devoid light cellular phone service nonexistent million people could face extended period without clean water refrigeration safe food medical supply
912373347824033792,"#USArmyReserve, @USNationalGuard &amp; @USArmy Soldiers support local &amp; federal agencies w/ relief efforts in PR after #HurricaneMaria. @FEMA",other_relevant_information,train,usarmyreserve soldier support local federal agency w relief effort pr hurricanemaria
913835159857721344,"San Juan Mayor: Damn it, this is not a good news story as food, water &amp; medical supplies r still trapped in ports.",other_relevant_information,train,san juan mayor damn good news story food water medical supply r still trapped port
914206466713767936,About Persons with Disabilities After The Hurricane Maria Impacted Puerto Rico By: Yessica M. Guardiola Marrero,other_relevant_information,train,person disability hurricane maria impacted puerto rico yessica guardiola marrero
914363780485849088,RT @IncognitoPatrio: LETS GET THE TRUTH OUT THERE! &gt;&gt;&gt;Puerto Ricos cop telling the truth about Hurricane Marias aid,other_relevant_information,train,let get truth gtgtgtpuerto rico cop telling truth hurricane maria aid
912087240645513216,The Jackson Hotshots are on their way to Puerto Rico to assist with #HurricaneMaria recovery. #ProudOfOurHotshots #StaySafe #GladWeCanHelp,other_relevant_information,train,jackson hotshot way puerto rico assist hurricanemaria recovery proudofourhotshots staysafe gladwecanhelp
913543022683582466,You guys are Amazing! How can they get those Trailers FULL of supplies to them!?!,other_relevant_information,train,guy amazing get trailer full supply
910686187689521152,"DFAaction: Keep Puerto Rico in your thoughts, as we continue to see that #ClimateChangeIs Real.",other_relevant_information,train,dfaaction keep puerto rico thought continue see climatechangeis real
913038091530760192,"#HurricaneIrma #HurricaneMaria assessments, announcements and relief coordination on @reliefweb -  @CaribbeanCounci",other_relevant_information,train,hurricaneirma hurricanemaria assessment announcement relief coordination
913165251792732162,"Aboard one of few flights to #PuertoRico from Philly. Loved ones, relief supplies &amp; manpower enroute after #hurricanemaria @NBCPhiladelphia",other_relevant_information,train,aboard one flight puertorico philly loved one relief supply manpower enroute hurricanemaria
910585057571680257,Local Puerto Rican residents desperately try to reach loved ones now under siege by Hurricane Maria. Live report at 4pm.,other_relevant_information,train,local puerto rican resident desperately try reach loved one siege hurricane maria live report pm
913239346257461248,"#PuertoRico is still recovering from the devastation of #HurricaneMaria.ἰA Millions are still without water, food and power❗️",other_relevant_information,train,puertorico still recovering devastation hurricanemariaa million still without water food power
913522885855252481,hollywoodphotog:RT Info_CIIMT1: Hurricane Maria: Puerto Rico officials describe apocalyptic conditions  ),other_relevant_information,train,hollywoodphotog infociimt hurricane maria puerto rico official describe apocalyptic condition
913652615707316224,The US gov ignored more than just Puerto Rico. For example the populace has almost completely ignored St. Louis lead water or the #NODAPL,other_relevant_information,train,u gov ignored puerto rico example populace almost completely ignored st louis lead water nodapl
913714144494448640,RT @MeowMiya88: Puerto Ricos stray dog packs killed by hurricane  #FoxNews #dogs #HurricaneMaria,other_relevant_information,train,puerto rico stray dog pack killed hurricane foxnews dog hurricanemaria
911876938356183041,Hurricane #Maria ADVISORY 33 issued. Noaa hurricane hunter finds that #Maria is slightly weaker,other_relevant_information,train,hurricane maria advisory issued noaa hurricane hunter find maria slightly weaker
914204351446618112,"Thanks to our friends at @OtterBox and the Venture 45 Cooler, we can provide cold water to #HurricaneMaria survivors in Puerto Rico.",other_relevant_information,train,thanks friend venture cooler provide cold water hurricanemaria survivor puerto rico
913520128385519617,RT @NRDems: Nearly 1/2 of #PuertoRico’s 3.4M residents still don’t have access to clean drinking water after #HurricaneMaria,other_relevant_information,train,nearly puertoricos resident still dont access clean drinking water hurricanemaria
912304462554857478,Some people in #puertorico have been without clean water for 2 weeks thanks to Hurricane Irma.,other_relevant_information,train,people puertorico without clean water week thanks hurricane irma
914900816950988800,"What can Christians learn from Harvey, Irma, and Marias recent parade of destruction? I offer some thoughts here:",other_relevant_information,train,christian learn harvey irma maria recent parade destruction offer thought
912467368575688704,U.S Citizens in #PuertoRico SEEKING #HurricaneMaria relief.@POTUS BIGGEST WORRY?-#TakeAKnee #TheResistance #CNN #MSNBC,other_relevant_information,train,u citizen puertorico seeking hurricanemaria relief biggest worrytakeaknee theresistance cnn msnbc
910624095569682432,RT @EricHolthaus: Our warming atmosphere gradually boosts hurricanes’ theoretical upper speed limit—2017 is the starkest evidence yet. http,other_relevant_information,train,warming atmosphere gradually boost hurricane theoretical upper speed limit starkest evidence yet
911969065668956160,Hurricane #Maria: Puerto #Rico officials describe apocalyptic conditions - Sep 24 @ 11:02 AM ET,other_relevant_information,train,hurricane maria puerto rico official describe apocalyptic condition sep et
913009668984893440,And little to no potable water right now.,other_relevant_information,train,little potable water right
913393658497585152,.@rihanna has accused @realDonaldTrump of not doing enough to help the US territory of Puerto Rico following Hurricane Maria #CapitalReports,other_relevant_information,train,accused enough help u territory puerto rico following hurricane maria capitalreports
914968529149014022,Puerto Ricos cop telling the truth about Hurricane Marias aid @realDonaldTrump please send US troops  via @YouTube,other_relevant_information,train,puerto rico cop telling truth hurricane maria aid please send u troop via
910624242311589889,guardian: Hurricane Maria: Puerto Rico without electricity after flash flooding – latest updates,other_relevant_information,train,guardian hurricane maria puerto rico without electricity flash flooding latest update
913879910992707586,"The US had a better response to the 2010 earthquake in Haiti, than it has had to the devastating effects of #HurricaneMaria in #PuertoRico",other_relevant_information,train,u better response earthquake haiti devastating effect hurricanemaria puertorico
912161432720101376,"Puerto Rico lost 80%, $780mm, crop yields, from Hurricane Maria. A people without ag are a people without food.”",other_relevant_information,train,puerto rico lost mm crop yield hurricane maria people without ag people without food
913101494370672641,@lifestraw US military says 1.5 million in #PuertoRico without drinking water after #HurricaneMaria but still no donation page on your site,other_relevant_information,train,u military say million puertorico without drinking water hurricanemaria still donation page site
913549599691952129,Hurricane Maria was like a 60-mile wide EF-3 tornado making a direct hit on Puerto Rico. (aka wind gusts 136+ mph across much of the island),other_relevant_information,train,hurricane maria like mile wide ef tornado making direct hit puerto rico aka wind gust mph across much island
910628641712758784,First Irma. Now Maria. The entire island of Puerto Rico without power after another hurricane.,other_relevant_information,train,first irma maria entire island puerto rico without power another hurricane
913286424623026178,"@facebook priorities, getting Puerto Ricans back online onto facebook, instead of sending goods, food, water, gasoline. Thanks @facebook ugh",other_relevant_information,train,priority getting puerto ricans back online onto facebook instead sending good food water gasoline thanks ugh
913011460401504256,.@POTUS must send Congress a request for this supplemental aid ASAP. #PuertoRico is facing life-threatening challenges; they cannot wait.,other_relevant_information,train,must send congress request supplemental aid asap puertorico facing lifethreatening challenge cannot wait
912278505903321088,RT @ReallyRemona: 3.5 million Puerto Ricans who are also US citizens need our help. What is the plan? Does Trump have one? #HurricaneMaria,other_relevant_information,train,million puerto ricans also u citizen need help plan trump one hurricanemaria
914183381235257346,RT @HarrietBaldwin: .@CarmenYulinCruz is the Ray Nagen of #PuertoRico. Shes been sitting on @FEMA supplies since before #HurricaneMaria hi,other_relevant_information,train,ray nagen puertorico shes sitting supply since hurricanemaria hi
912012678763368448,"#Maria will likely stay offshore, but may come close enough to NC to bring TS (or even hurr) conditions.. Latest:",other_relevant_information,train,maria likely stay offshore may come close enough nc bring t even hurr condition latest
910689677635653632,RT @LanceBass: Share this around please: #PuertoRico Hurricane #Maria Relief Fund by #JoyceGiraud | Generosity,other_relevant_information,train,share around please puertorico hurricane maria relief fund joycegiraud generosity
912351368026972162,RT @MarshallProj: Whats happening to Puerto Ricos prisons in the wake of Hurricane Maria? @yoli_martinez and @annaflagg investigate: http,other_relevant_information,train,whats happening puerto rico prison wake hurricane maria investigate
913906051560255488,#DominicaPostMaria the entire country has been reduced to a debris field  #HurricaneMaria,other_relevant_information,train,dominicapostmaria entire country reduced debris field hurricanemaria
914139821039218688,"@RoidRonin @KrauseForIowa Initially responded by Tweet, on 9/20 Jones Act not lifted until 9/28 supplies/equip cant b distributed w/o Military",other_relevant_information,train,initially responded tweet jones act lifted suppliesequip cant b distributed wo military
912405537161084930,"We also have continuing, updated information on #HurricaneMaria and #HurricaneIrma as they relate to hotel openings and closures and damage",other_relevant_information,train,also continuing updated information hurricanemaria hurricaneirma relate hotel opening closure damage
912334155224141824,He said this weekend they have access to $1 billion in federal aid right now. Cost estimate is going to be well over $8 billion to recover,other_relevant_information,train,said weekend access billion federal aid right cost estimate going well billion recover
914138587687464960,"11:30 am Trujillo Alto, ἟5἟7 Dr. Cabrera reopens her office. For now. How could a doctor’s office not be a priority over apt units with plenty of diesel? It’s only a matter of time before people start showing up suffering from the dirty water &amp; rotten food.",other_relevant_information,train,trujillo alto dr cabrera reopens office could doctor office priority apt unit plenty diesel matter time people start showing suffering dirty water rotten food
911890807535239173,"RT @CNN: #Maria, which has weakened to a Category 2 storm, is expected to cause major flooding in the Dominican Republican",other_relevant_information,train,maria weakened category storm expected cause major flooding dominican republican
914803394522558464,Puerto Rico Teamsters Union  Refuse to Deliver Supplies #ccot #dems #gop #maga #msm #ofa #p2 #tcot #tlot #uniteblue,other_relevant_information,train,puerto rico teamster union refuse deliver supply ccot dems gop maga msm ofa p tcot tlot uniteblue
913237362494377984,About 97% of Puerto Ricos 3.4 million people still without power + half do not have running water,other_relevant_information,train,puerto rico million people still without power half running water
910633003394662400,RT @seaperch: Our thoughts go out to all our SeaPerchers and everyone affected down in Puerto Rico!#Maria #MariaPR #SeaPerch,other_relevant_information,train,thought go seaperchers everyone affected puerto ricomaria mariapr seaperch
911997503960174592,Dropped off the relief supplies for those affected by Hurricane Maria today. We doubled their stocks. Good call Quinn.,other_relevant_information,train,dropped relief supply affected hurricane maria today doubled stock good call quinn
913342530627846144,Only 4% of Puerto Rico has power and only 52% of residents have running water. This is truly a crisis.,other_relevant_information,train,puerto rico power resident running water truly crisis
911764699871629313,"VIDEO: We were under the impression it was category three hurricane, but it wasn’t,” says @RossMedSchool freshman. #HurricaneMaria @nbc6",other_relevant_information,train,video impression category three hurricane wasnt say freshman hurricanemaria
914749503445569536,JFHC: Donald #Trump announces hes dedicating a #GolfTrophy to #Hurricane #Marias victims in #PuertoRico,other_relevant_information,train,jfhc donald trump announces he dedicating golftrophy hurricane maria victim puertorico
913855105618898944,Help victims of hurricane Maria just by showing up for a beer tonight! Beverage sales will be,other_relevant_information,train,help victim hurricane maria showing beer tonight beverage sale
913248455669305345,RT @ndn: Puerto Rico residents begin exodus to Southwest Florida after Hurricane Maria,other_relevant_information,train,puerto rico resident begin exodus southwest florida hurricane maria
913194199331344384,Amgen Foundation pledges up to $5 million to Hurricane Maria relief efforts,other_relevant_information,train,amgen foundation pledge million hurricane maria relief effort
913508450616913921,Stories from the aftermath of #HURRICANE Maria in Puerto Rico  #GPWX,other_relevant_information,train,story aftermath hurricane maria puerto rico gpwx
913550209300516864,.@KennesawPolice collecting supplies for Puerto Ricans hit by Hurricane Maria:,other_relevant_information,train,collecting supply puerto ricans hit hurricane maria
911538522686988288,Failing dam creates new crisis on Puerto Rico amid flooding from Hurricane Maria  — Reuters Top News (Reuters) Sep,other_relevant_information,train,failing dam creates new crisis puerto rico amid flooding hurricane maria reuters top news reuters sep
912379024009244673,RT @RBPundit: Racist neglect? Large amounts of federal aid have begun moving into Puerto Rico,other_relevant_information,train,racist neglect large amount federal aid begun moving puerto rico
914861595066544128,NOW: More #HurricaneMaria relief supplies move through JAXPORT bound for #PuertoRico &amp; #USVirginIslands #PRStrong @CrowleyMaritime #FlaPorts,other_relevant_information,train,hurricanemaria relief supply move jaxport bound puertorico usvirginislands prstrong flaports
914974630967939077,RT @SenFranken: Thanks to all the Minnesotans working to help fellow Americans affected by Hurricane Maria.,other_relevant_information,train,thanks minnesotan working help fellow american affected hurricane maria
914855169543700480,"Towards hurricane maria relief, though the story of good guy with a gun may be hard to keep going considering the specifics of this one.",other_relevant_information,train,towards hurricane maria relief though story good guy gun may hard keep going considering specific one
910737039422656513,"Retweeted ABC News (@ABC): Roofs are ripped off buildings in San Juan, Puerto Rico, as Hurricane #Maria pummeled",other_relevant_information,train,retweeted abc news roof ripped building san juan puerto rico hurricane maria pummeled
913225367606972416,"#HurricaneMaria #MAGA #JonesAct @Cabinet #Trump Refuses to Send More Aid to #PuertoRico, Citing Business Interests",other_relevant_information,train,hurricanemaria maga jonesact trump refuse send aid puertorico citing business interest
910582084170854400,Maria mad cuz yall turned her song into Wild Thoughts,other_relevant_information,train,maria mad cuz yall turned song wild thought
913001944180035584,RT @cruxie: tRump administration denies #PuertoRicoRelief request for fuel and supplies despite approving for #Texas.,other_relevant_information,train,trump administration denies puertoricorelief request fuel supply despite approving texas
911618320239140871,Trying to find any information about the elderly residents at Santa Juanita Housing Calle 27 in #Bayamon #PR #HurricaneMaria #Calle27,other_relevant_information,train,trying find information elderly resident santa juanita housing calle bayamon pr hurricanemaria calle
912298101188317184,"Mr. President @realDonaldTrump PR dont need jut a kind tweet they need actions, they need help! #Americans #HurricaneMaria #PuertoRico ἟5἟7",other_relevant_information,train,mr president pr dont need jut kind tweet need action need help american hurricanemaria puertorico
911872456331317253,The latest The Power of Purpose Daily!  Thanks to @LuigiBelmont @SheBreathes85 @rtbraley_rotary #hurricanemaria #news,other_relevant_information,train,latest power purpose daily thanks hurricanemaria news
912442216114778113,No changes in the forecast track for #Maria. The center will stay offshore but tropical storm conditions are expected in the warned areas.,other_relevant_information,train,change forecast track maria center stay offshore tropical storm condition expected warned area
910543461190844417,RT @Shakestweetz: Theres record flooding in Puerto Rico &amp; San Juan officials warn there could be 10-22 more hours of serious winds. http,other_relevant_information,train,there record flooding puerto rico san juan official warn could hour serious wind
910704890304966656,2017 indeed brought a season of hurricanes!! My research had learned many lessons while tracking these in real weather conditions!!,other_relevant_information,train,indeed brought season hurricane research learned many lesson tracking real weather condition
913279916145348608,Glad Im not the only one that thinks post-#HurricaneMaria #PuertoRico is more like Post-Quake #Haiti &amp; not post #HurricaneHarvey or #Irma.,other_relevant_information,train,glad im one think posthurricanemaria puertorico like postquake haiti post hurricaneharvey irma
913028678682120192,"105,000 American Veterans in Puerto Rico@realDonaldTrump not giving them the help they need is DISRESPECTING THE FLAG!! #TakeAKnee",other_relevant_information,train,american veteran puerto rico giving help need disrespecting flag takeaknee
